Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50392638;D;D;D
50962388;D;D;D
50007514;C1;C1;C1
50401939;D;D;D
50599178;D;D;D
50479369;D;D;D
50553860;D;D;D
50648209;D;D;D
50058285;D;D;D
50287079;D;D;D
50131656;D;D;D
50176277;D;D;D
50689355;D;D;D
50753967;D;D;D
50589776;D;D;D
50670735;D;D;D
50806831;D;D;D
50555472;D;D;D
50820028;D;D;D
50659650;D;D;D
50465740;D;D;D
50494953;D;D;D
50189751;D;D;D
50021818;C2;C2;C2
50801341;D;D;D
50843990;D;D;D
50147633;D;D;D
50760181;D;D;D
50755749;D;D;D
50222740;D;D;D
50052564;C1;B1;B2
50402242;D;D;D
50145576;D;D;D
50310178;D;D;D
50060197;C2;C2;D
50019258;C1;B2;C1
50001050;B2;B2;B2
50081046;B1;B1;B2
50065418;D;D;D
50735233;D;D;D
50051488;D;D;D
50092175;D;D;D
50065419;C2;C2;C2
50064906;D;D;D
50112145;D;D;D
50110331;D;D;D
50001044;B2;B2;B2
50094101;C2;C2;D
50104084;D;C2;D
50073581;D;D;D
50112899;D;D;D
50520016;D;D;D
50263072;D;D;D
50115559;D;D;D
50874837;D;D;D
50045493;D;D;D
50190857;D;D;D
50055770;B1;A;A
50326686;D;D;D
50132253;D;D;D
50091520;B1;B1;B1
50963090;D;D;D
50039622;B1;A;B1
50054501;B2;B1;B2
50014669;B2;B2;C2
50682466;D;D;D
50065268;B1;A;B2
50945963;D;D;D
50100994;C1;C1;D
50086106;B1;B1;C1
50468707;D;D;D
50109734;D;D;D
50109735;D;D;D
50039619;D;D;D
50516124;D;D;D
50608266;D;D;D
50115561;D;D;D
50051245;D;D;D
50110334;D;D;D
50027173;C1;B2;C2
50677225;D;D;D
50159119;D;D;D
50021148;C2;C1;D
50100985;D;C2;D
50106416;C2;C2;D
50945858;D;D;D
50939351;D;D;D
50218115;D;D;D
50081502;B2;B1;B1
50061187;B2;A;A
50926683;D;D;D
50385631;D;D;D
50125400;D;D;D
50378457;D;D;D
50365169;D;D;D
50399101;D;D;D
50081509;A;A;B1
50001013;B2;B2;B2
50204424;D;D;D
50550063;D;D;D
50668838;D;D;D
50001038;C2;C1;C2
50018301;D;D;D
50081399;B1;B2;C1
50115713;D;D;D
50771477;D;D;D
50269739;D;D;D
50101442;C1;C1;C1
50547763;D;D;D
50517023;D;D;C2
50888404;D;D;D
50170392;D;D;D
50767364;D;D;D
50002783;D;C2;D
50039620;D;D;D
50565125;D;D;D
50673076;D;D;D
50045494;C2;C1;D
50003998;C1;C1;D
50108791;D;D;D
50112393;D;D;D
50282794;D;D;D
50115714;D;D;D
50743937;D;D;D
50106421;D;D;D
50378228;D;D;D
50179284;D;D;D
50001041;C1;C2;D
50053930;B1;B1;B2
50046972;C1;B2;C2
50110336;D;D;D
50001007;D;D;D
50069041;A;B1;A
50002784;D;C1;D
50573772;D;D;D
50000175;C2;C2;C2
50114610;D;D;D
50086245;A;A;B1
50033596;D;D;D
50183427;D;D;D
50081355;A;B1;B2
50802534;D;D;D
50092114;A;B1;A
50977350;D;D;D
50110387;D;D;D
50932411;D;D;D
50398873;D;D;D
50260316;D;D;D
50459252;D;D;D
50609831;D;D;D
50909207;D;D;D
50055965;D;D;D
50111371;D;D;D
50076167;B1;A;B1
50066311;D;D;D
50019594;C2;C2;C2
50110337;C2;B2;C2
50112901;C2;C2;D
50112902;C2;C2;D
50020159;C2;C2;C2
50110338;B2;B2;C2
50825127;D;D;D
50192345;D;D;D
50079019;D;D;D
50606859;D;D;D
50072545;C2;C2;C2
50535153;D;D;D
50033869;C2;C1;C2
50729071;D;D;D
50476319;D;D;D
50040563;C2;C1;D
50077763;B2;B1;B1
50305727;D;D;D
50110339;D;D;D
50101409;D;D;D
50036028;C2;C1;D
50096088;D;D;D
50074397;A;B1;B1
50266020;D;D;D
50001027;D;D;D
50074398;C1;B1;B2
50841998;D;D;D
50251910;D;D;D
50068649;D;D;D
50556118;D;D;D
50285122;D;D;D
50563920;D;D;D
50600753;D;D;D
50062767;B2;B2;C2
50062768;C1;B2;C1
50064968;D;C2;D
50795074;D;D;D
50098332;D;D;D
50110340;D;D;D
50269259;D;D;D
50110341;D;D;D
50582992;D;D;D
50408267;D;D;D
50678183;D;D;D
50991841;D;D;D
50561073;D;D;D
50386344;D;D;D
50055350;D;D;D
50076396;D;D;D
50385828;D;D;D
50704125;D;D;D
50001165;D;D;D
50036783;B2;B1;B1
50571273;D;D;D
50250671;D;D;D
50508342;D;D;D
50977393;D;D;D
50099230;D;D;D
50112869;D;D;D
50852655;D;D;D
50292978;D;D;D
50030460;D;D;D
50096198;D;D;D
50680641;D;D;D
50096197;D;D;D
50612913;D;D;D
50582259;D;D;D
50072897;B2;B1;C1
50031908;D;D;D
50480081;D;D;D
50029716;D;D;D
50099504;D;D;D
50085169;D;D;D
50749463;D;D;D
50048528;D;D;D
50040086;D;D;D
50480464;D;D;D
50008497;D;D;D
50069448;A;B1;B1
50281887;D;D;D
50300369;D;D;D
50074101;D;D;D
50984306;D;D;D
50884565;D;D;D
50691554;D;D;D
50114795;D;D;D
50052548;D;D;D
50070146;D;D;D
50087298;D;D;D
50037859;C2;C2;C2
50211676;D;D;D
50777998;D;D;D
50190873;D;D;D
50078018;D;D;D
50957740;D;D;D
50111510;D;D;D
50033066;D;D;D
50786474;D;D;D
50395238;D;D;D
50114796;D;D;D
50062050;D;D;D
50092983;D;D;D
50004468;D;D;D
50057435;C1;C1;C1
50976982;D;D;D
50697013;D;D;D
50548654;D;D;D
50008323;D;D;D
50441744;D;D;D
50108111;D;D;D
50087308;D;D;D
50407740;D;D;D
50112140;D;D;D
50111515;D;D;D
50491326;D;D;D
50880713;D;D;D
50339532;D;D;D
50720732;D;D;D
50211234;D;D;D
50069539;C2;C2;C2
50087304;D;D;D
50083611;D;D;D
50575538;D;D;D
50159429;D;D;D
50116822;D;D;D
50654179;D;D;D
50456822;D;D;D
50285807;D;D;D
50082438;D;D;D
50079206;D;D;D
50076563;D;D;D
50964267;D;D;D
50754823;D;D;D
50431528;D;D;D
50929607;D;D;D
50067443;D;D;D
50723693;D;D;D
50571176;D;D;D
50620347;D;D;D
50113380;D;D;D
50113381;D;D;D
50111517;D;D;D
50780107;D;D;D
50161482;D;D;D
50098831;D;D;D
50672312;D;D;D
50323970;D;D;D
50573780;D;D;D
50540890;D;D;D
50080325;D;D;D
50072941;D;D;D
50060973;D;D;D
50359185;D;D;D
50116827;D;D;D
50348310;D;D;D
50987941;D;D;D
50144421;D;D;D
50140000;D;D;D
50007833;C2;C2;C2
50090618;C1;C1;C1
50734814;D;D;D
50150715;D;D;D
50029224;D;D;D
50604309;D;D;D
50165089;D;D;D
50528807;D;D;D
50386255;D;D;D
50742760;D;D;D
50116830;D;D;D
50303708;D;D;D
50114800;D;D;D
50421220;D;D;D
50072944;D;D;D
50081995;D;D;D
50107267;D;D;D
50072945;D;D;D
50932713;D;D;D
50101728;D;D;D
50940864;D;D;D
50538713;D;D;D
50818767;D;D;D
50480782;D;D;D
50738232;D;D;D
50098832;D;D;D
50027228;D;D;D
50497804;D;D;D
50116833;D;D;D
50744399;D;D;D
50509063;D;D;D
50393553;D;D;D
50033068;D;D;D
50029232;C2;C2;C2
50605623;D;D;D
50054830;D;D;D
50614185;D;D;D
50667521;D;D;D
50486950;D;D;D
50120034;D;D;D
50107288;D;D;D
50004835;C2;C2;C2
50733273;D;D;D
50113382;D;D;D
50743848;D;D;D
50336363;D;D;D
50378694;D;D;D
50157124;D;D;D
50965662;D;D;D
50621777;D;D;D
50577506;D;D;D
50685694;D;D;D
50053754;D;D;D
50105744;D;D;D
50338404;D;D;D
50092979;D;D;D
50598937;D;D;D
50471139;D;D;D
50787985;D;D;D
50332287;D;D;D
50072882;D;D;D
50294229;D;D;D
50921312;D;D;D
50114804;D;D;D
50997408;D;D;D
50397265;D;D;D
50853325;D;D;D
50140019;D;D;D
50087805;D;D;D
50935690;D;D;D
50550225;D;D;D
50051392;D;D;D
50072886;D;D;D
50072887;D;D;D
50089346;D;D;D
50364286;D;D;D
50304941;D;D;D
50971468;D;D;D
50068975;D;D;D
50022449;C2;C1;D
50060970;C2;C2;D
50065503;D;C2;C2
50308475;D;D;D
50858203;D;D;D
50096247;D;D;D
50041283;C1;B2;C2
50034270;D;D;D
50018373;C2;C1;D
50983148;D;D;D
50067404;D;D;D
50077058;D;C2;D
50022448;C2;C1;D
50114349;D;D;D
50983911;D;D;D
50114350;D;D;D
50119974;D;D;D
50058805;D;D;D
50077055;B2;C1;C2
50001281;C2;C2;C2
50055935;B1;B1;C1
50028071;C2;C2;C2
50001280;D;D;D
50486853;D;D;D
50044414;C2;C2;D
50072076;B1;B1;C1
50095926;D;D;D
50212214;D;D;D
50045015;C2;B2;C2
50364812;D;D;D
50011007;C2;C1;D
50002986;C2;C1;D
50190067;D;D;D
50045568;B2;B2;B2
50949195;D;D;D
50024942;C1;C1;C2
50031332;C1;B2;C2
50323296;D;D;D
50022440;D;D;D
50273140;D;D;D
50755021;D;D;D
50071220;C1;B2;C1
50051983;D;D;D
50758616;D;D;D
50094444;D;D;D
50027606;D;D;D
50969013;D;D;D
50962957;D;D;D
50310399;D;D;D
50030558;C1;C1;C2
50001355;C2;C2;C2
50660365;D;D;D
50791923;D;D;D
50076786;B2;B1;C1
50089595;D;D;D
50496301;D;D;D
50085958;D;D;D
50967371;D;D;D
50021633;D;C1;D
50589695;D;D;D
50022441;C2;C2;C2
50647350;D;D;D
50451375;D;D;D
50719831;D;D;D
50583972;D;D;D
50147676;D;D;D
50207628;D;D;D
50988190;D;D;D
50865730;D;D;D
50067403;C2;C2;C2
50796399;D;D;D
50067410;B2;B1;B1
50071708;B1;B1;B2
50067571;C2;C1;C2
50049424;D;D;D
50015560;D;D;D
50098023;C1;C1;C2
50067568;C2;C2;D
50281089;C1;C2;C2
50417193;D;D;D
50020945;A;A;A
50245619;D;D;D
50205846;D;D;D
50933175;D;D;D
50039963;C1;B1;C1
50030675;B2;C1;C2
50104402;D;D;D
50009045;D;D;D
50064738;D;C2;D
50049515;D;D;D
50701274;D;D;D
50289985;D;D;D
50003666;C2;C2;C2
50006255;C2;B2;C2
50070030;C2;C1;C2
50005434;D;D;D
50026045;B1;B2;C1
50046036;D;D;D
50322656;D;D;D
50015726;B2;B1;C1
50007476;C1;C1;C1
50007468;C1;B1;C1
50924230;D;D;D
50396412;D;D;D
50059657;D;D;D
50692593;D;D;D
50000867;D;C1;D
50005736;D;C1;D
50057840;B2;C1;C2
50431269;D;D;D
50000068;C1;B1;C1
50267299;D;D;D
50332597;D;D;D
50202413;D;D;D
50970852;D;D;D
50023100;D;D;D
50776754;D;D;D
50096780;C2;C2;D
50052024;C2;C2;D
50915282;D;D;D
50514210;D;D;D
50242229;D;D;D
50448447;D;D;D
50229311;D;D;D
50405632;D;D;D
50113521;D;D;D
50612239;D;D;D
50277790;D;D;D
50616129;D;D;D
50086228;D;D;D
50052675;D;D;D
50031606;D;D;D
50113522;D;D;D
50269097;D;D;D
50130951;D;D;D
50074554;C2;C2;D
50587277;D;D;D
50827103;D;D;D
50878638;D;D;D
50820753;C2;C2;D
50217232;D;C2;D
50584804;D;D;D
50070588;D;D;D
50086231;D;D;D
50403133;D;D;D
50049821;D;D;D
50025058;D;D;D
50998226;D;D;D
50569104;D;D;D
50870831;D;D;D
50670026;D;D;D
50763601;D;D;D
50024420;D;D;D
50315447;D;D;D
50651463;D;D;D
50222651;D;D;D
50247417;D;D;D
50092122;D;D;D
50071549;D;D;D
50092121;D;D;D
50930753;D;D;D
50063953;D;D;D
50084536;D;D;D
50913409;D;D;D
50755099;D;D;D
50092901;D;D;D
50724649;D;D;D
50000992;C1;C1;C1
50639315;D;D;D
50468952;D;D;D
50890182;D;D;D
50193139;D;D;D
50018940;C1;C1;C1
50010299;C2;C2;C2
50759213;D;D;D
50149911;D;D;D
50866060;D;D;D
50092118;C2;C2;D
50092117;D;D;D
50092116;D;D;D
50761358;D;D;D
50594699;D;C2;D
50090993;D;D;D
50110682;D;D;D
50456997;D;D;D
50259377;D;D;D
50154060;D;D;D
50269402;C2;C2;D
50998625;D;D;D
50510053;D;D;D
50100971;D;D;D
50100972;D;D;D
50912208;D;D;D
50652222;D;D;D
50286277;D;C2;D
50038766;D;D;D
50081171;D;D;D
50665111;D;D;D
50094553;D;D;D
50105520;D;D;D
50071545;D;D;D
50111947;D;C2;D
50096786;C1;C1;D
50358693;D;D;D
50530739;D;D;D
50412841;D;D;D
50223232;D;D;D
50100976;D;D;D
50086224;C2;C2;D
50053595;D;D;D
50116191;D;D;D
50096788;C2;C2;D
50074555;D;D;D
50037173;D;C2;D
50057431;D;D;D
50060855;D;D;D
50014545;C2;C2;C2
50067875;C1;C1;C2
50053788;D;D;D
50086225;C2;C2;C2
50098745;D;D;D
50081165;C1;C1;D
50144154;D;D;D
50928996;D;D;D
50116192;D;D;D
50958704;D;D;D
50900285;D;D;D
50100977;D;D;D
50050464;D;D;D
50060090;D;D;D
50026888;D;D;D
50081173;D;D;D
50981048;D;D;D
50124072;D;D;D
50961438;D;D;D
50647490;D;D;D
50699199;D;D;D
50086230;D;D;D
50092129;D;D;D
50116198;D;D;D
50606522;D;D;D
50047806;D;D;D
50484370;D;D;D
50256114;D;D;D
50048106;D;D;D
50090989;D;D;D
50786385;D;D;D
50828142;D;D;D
50105524;D;D;D
50613561;D;D;D
50080399;C1;C1;C1
50096067;C2;C2;D
50066036;D;D;D
50070422;B1;B1;C1
50307010;D;D;D
50018619;C2;C1;D
50252933;D;D;D
50085808;B2;B2;C1
50972499;D;D;D
50106342;C2;C2;D
50113417;C2;C2;C2
50257722;D;D;D
50094999;D;D;D
50067264;C1;C1;D
50710583;D;D;D
50739743;D;D;D
50096060;C1;B2;C2
50939505;D;D;D
50646060;D;D;D
50059603;C1;B2;C2
50083586;D;D;D
50914359;D;D;D
50860895;D;D;D
50714198;D;D;D
50115790;D;D;D
50080101;D;C2;D
50111078;D;D;D
50449885;D;D;D
50056072;B2;B2;C2
50106344;D;D;D
50351079;D;D;D
50529455;D;D;D
50096061;C1;C1;C2
50110914;D;D;D
50360019;D;D;D
50822381;D;D;D
50697854;D;D;D
50101090;C1;C1;D
50096070;B1;B1;C1
50292781;D;D;D
50226207;D;D;D
50104173;B2;B2;C2
50009710;D;D;D
50773933;D;D;D
50657445;D;D;D
50489100;D;D;D
50042203;D;D;D
50899333;D;D;D
50925601;D;D;D
50115794;D;D;D
50627902;D;D;D
50558684;D;D;D
50431412;D;D;D
50586297;D;D;D
50113350;D;D;D
50093561;D;D;D
50382705;D;C2;D
50115796;D;D;D
50115797;C2;C2;D
50764659;D;D;D
50098437;D;C2;D
50497316;D;D;D
50790498;D;D;D
50061419;D;D;D
50056272;D;D;D
50067262;B1;B1;B2
50082429;C2;C1;D
50799533;D;D;D
50716085;D;D;D
50621327;D;D;D
50091400;B1;B1;B2
50021678;B2;B2;B2
50359126;D;D;D
50115801;D;D;D
50110917;D;D;D
50001367;D;D;D
50528203;D;D;D
50519301;D;D;D
50106350;D;D;D
50585754;D;D;D
50001936;C1;B2;C2
50629638;D;D;D
50761641;D;D;D
50144073;D;D;D
50106351;D;D;D
50106352;D;D;D
50063926;C1;C1;C1
50946129;D;D;D
50106355;D;D;D
50131206;D;D;D
50071167;C1;C1;D
50450379;D;D;D
50071202;C2;C1;D
50048311;B2;B1;C1
50453882;D;D;D
50442325;D;D;D
50796631;D;D;D
50096071;A;B1;B1
50093275;D;D;D
50854992;D;D;D
50054995;C1;C2;D
50664441;C1;C1;C1
50456512;D;D;D
50061250;C2;C1;D
50080103;C2;C2;D
50053370;C2;C2;D
50507419;D;D;D
50621289;D;D;D
50297120;D;D;D
50907085;D;D;D
50353667;D;D;D
50101103;D;D;D
50504320;C2;C2;C2
50668242;D;D;D
50111077;D;D;D
50662562;D;D;D
50123483;D;D;D
50030504;D;D;D
50084058;B1;B1;B2
50180673;D;D;D
50745093;D;C2;D
50115570;C2;C2;D
50736620;D;D;D
50079931;C2;C1;C1
50917331;D;D;D
50181548;D;D;D
50090932;B1;B1;C1
50079514;C1;B2;B2
50115871;D;D;D
50496336;D;D;D
50407139;D;D;D
50501356;D;D;D
50095712;D;D;D
50045189;D;D;D
50001953;D;D;D
50050625;C1;B2;C2
50864750;D;D;D
50535722;D;D;D
50998137;D;D;D
50675095;D;D;D
50451456;D;D;D
50596942;D;D;D
50402021;D;D;D
50588737;D;D;D
50235648;D;D;D
50983210;D;C2;D
50737562;D;D;D
50078673;C1;B1;C1
50296957;D;D;D
50013133;C1;B2;C2
50090929;B1;A;B1
50065264;C2;C1;C1
50985841;D;D;D
50153013;D;D;D
50402609;D;D;D
50110657;D;D;D
50183087;D;D;D
50143328;D;D;D
50773194;D;C2;D
50507567;D;D;D
50536745;D;D;D
50882805;D;D;D
50870270;D;D;D
50871048;D;D;D
50075652;C1;C1;D
50934465;D;D;D
50249193;D;D;D
50057765;C1;B2;C2
50866664;D;C2;D
50549707;D;D;D
50084421;D;D;D
50282646;D;D;D
50019932;D;D;D
50767437;D;D;D
50061163;B2;C1;B2
50066577;A;B1;A
50094111;C1;C1;C2
50084022;B2;B2;C2
50576283;C2;C2;C2
50114036;C2;C2;D
50126814;D;D;D
50060422;D;D;D
50477242;D;D;D
50075398;B1;B2;C1
50068828;C1;B2;C2
50071684;C1;B2;C2
50862189;D;D;D
50085964;B1;B1;C1
50919474;D;D;D
50270249;D;D;D
50006371;D;D;D
50590030;D;D;D
50095165;D;D;D
50082428;B1;B1;B2
50628658;D;D;D
50809326;D;D;D
50001709;D;D;D
50436279;D;D;D
50619497;C2;C2;C2
50906003;D;C2;D
50450883;D;D;D
50109559;C1;B2;C2
50856448;D;D;D
50998641;D;D;D
50712497;D;D;D
50681257;D;D;D
50059756;D;D;D
50060750;B1;B1;B2
50072760;B2;B1;C1
50072759;B2;B2;C2
50413228;D;D;D
50903071;D;C2;D
50102725;D;D;D
50131869;D;D;D
50837702;D;D;D
50967541;D;D;D
50544012;D;D;D
50624881;D;D;D
50701835;D;D;D
50011871;D;D;D
50370634;D;D;D
50116785;D;D;D
50066895;D;D;D
50071679;C2;B2;C2
50682865;D;D;D
50869906;D;D;D
50055078;D;D;D
50058327;D;D;D
50015325;D;C2;D
50614177;D;D;D
50498673;D;D;D
50469169;D;D;D
50113209;D;D;D
50678019;D;D;D
50287044;D;D;D
50103316;C1;C1;C1
50717421;D;D;D
50026059;D;D;D
50056626;D;D;D
50556487;D;D;D
50094491;B1;B1;B2
50345419;D;D;D
50402447;D;D;D
50362054;C2;C2;C2
50365622;D;D;D
50473565;D;D;D
50137646;D;D;D
50089036;B2;B1;C1
50029741;D;D;D
50009230;D;D;D
50729640;D;D;D
50384015;D;D;D
50213695;D;D;D
50100482;D;D;D
50901478;D;D;D
50060447;D;D;D
50114665;D;D;D
50066941;B2;B1;C1
50043149;D;D;D
50020192;D;D;D
50019274;D;D;D
50773003;D;D;D
50965131;D;D;D
50195972;D;D;D
50459198;D;D;D
50099979;D;C2;D
50053041;D;D;D
50324586;D;D;D
50959395;D;D;D
50698737;D;D;D
50004686;C2;C1;D
50060242;D;D;D
50617656;D;D;D
50739522;D;D;D
50062736;D;D;D
50171747;D;D;D
50082016;D;D;D
50572695;D;D;D
50095084;B2;B2;B2
50058164;D;D;D
50100480;D;D;D
50045157;D;D;D
50981722;D;D;D
50503901;D;D;D
50600915;D;D;D
50010272;D;D;D
50084808;D;D;D
50601156;D;D;D
50982362;D;D;D
50378856;D;D;D
50330276;D;D;D
50084900;D;D;D
50098225;D;D;D
50106133;C2;C2;D
50066887;C1;B1;C1
50066888;D;D;C2
50056570;D;D;D
50902318;D;D;D
50091059;D;D;D
50029079;D;D;D
50055859;C2;C2;D
50553380;D;D;D
50082936;C2;C1;D
50086372;C2;C1;D
50376225;D;D;D
50114664;B2;B2;B2
50001270;C2;C1;D
50085755;B1;B2;C1
50049940;D;D;D
50100487;C1;C1;C2
50108153;C2;C2;D
50586831;D;D;D
50328387;D;D;D
50113601;C2;C2;D
50486497;D;D;D
50008374;D;D;D
50332139;D;D;D
50655183;D;D;D
50076550;D;D;D
50075520;D;D;D
50114662;C2;C2;D
50113602;D;D;D
50106290;C1;C2;C2
50915509;D;D;D
50357964;D;D;D
50114661;D;C2;D
50005200;D;D;D
50428632;D;D;D
50926187;D;D;D
50113208;C2;C2;C2
50353438;D;D;D
50551175;D;D;D
50110472;C1;C1;C2
50110473;D;D;D
50081207;B2;B2;C1
50105960;D;D;D
50030688;D;D;D
50025606;C1;C1;D
50303430;D;D;D
50065595;D;D;D
50010273;D;C2;D
50065596;D;D;D
50031637;C1;B2;C2
50113207;C2;C2;C2
50135651;D;D;D
50796585;D;D;D
50103301;D;D;D
50381121;D;D;D
50701886;D;D;D
50538802;D;D;D
50481878;D;D;D
50508679;D;D;D
50003479;D;D;D
50093596;D;D;D
50089185;D;D;D
50124269;D;D;D
50714805;D;D;D
50733192;D;D;D
50708155;D;D;D
50495755;D;D;D
50103289;D;D;D
50254464;D;D;D
50990462;D;D;D
50705598;D;D;D
50085575;D;D;D
50982508;D;D;D
50566636;D;D;D
50761226;D;D;D
50047558;D;D;D
50792857;D;D;D
50305271;D;D;D
50771949;D;D;D
50378449;D;D;D
50876465;D;D;D
50885375;D;D;D
50365673;D;D;D
50930079;D;D;D
50832301;D;D;D
50901540;D;D;D
50103288;D;D;D
50307835;D;D;D
50103300;D;D;D
50975749;D;D;D
50016199;D;D;D
50804324;D;D;D
50103516;D;D;D
50099005;C2;C2;D
50823361;D;D;D
50515446;D;D;D
50103292;D;D;D
50103295;D;D;D
50619780;D;D;D
50824414;D;D;D
50103287;D;D;D
50882678;D;D;D
50805223;D;D;D
50823353;D;D;D
50103286;D;D;D
50251902;D;D;D
50112591;D;D;D
50351125;D;D;D
50275011;D;D;D
50277235;D;D;D
50614231;D;D;D
50198726;D;D;D
50044183;C1;C1;C1
50845861;D;D;D
50006962;B2;B2;B2
50094433;D;D;D
50829750;D;D;D
50815067;D;D;D
50353705;D;D;D
50398423;D;D;D
50960326;D;D;D
50153927;D;D;D
50626337;D;D;D
50486004;D;D;D
50099006;C2;C2;D
50047598;C2;C1;D
50104019;C2;C2;D
50873210;D;D;D
50084285;D;D;D
50218220;D;D;D
50066192;D;D;D
50965417;D;D;D
50933299;D;D;D
50776886;D;D;D
50099823;D;D;D
50031231;C2;C1;D
50102714;C2;C2;D
50874640;D;D;D
50066193;D;D;D
50383671;D;D;D
50604953;D;D;D
50067626;D;D;D
50484389;D;D;D
50054810;C2;C1;D
50112073;C2;C1;C2
50006959;D;D;D
50104873;C2;C2;D
50227599;D;D;D
50192256;D;D;D
50457713;D;D;D
50066195;D;D;D
50063130;D;D;D
50093504;C2;C2;D
50082348;D;C2;D
50064864;C1;C1;D
50048733;D;D;D
50112076;D;D;D
50034382;D;D;D
50112077;C1;C1;D
50948946;D;D;D
50120433;D;D;D
50396277;D;D;D
50270664;D;D;D
50100022;C2;C2;D
50052450;D;D;D
50593102;D;D;D
50093802;D;D;D
50087842;D;C2;C2
50793985;D;D;D
50097752;D;D;D
50097753;C2;C2;C2
50961721;D;D;D
50101006;D;D;D
50112202;D;D;D
50010690;D;C2;D
50078711;C2;C2;D
50102208;D;D;D
50112203;D;D;D
50045595;C2;C1;D
50057135;B2;B2;C2
50047807;B2;B2;C2
50104977;C2;C1;C2
50198947;D;D;D
50112204;D;D;D
50086234;C2;C1;D
50004827;C1;C1;C1
50057991;D;D;D
50240129;D;D;D
50075765;D;C2;D
50928740;D;D;D
50053468;C2;C2;D
50614266;D;D;D
50001299;C1;C1;D
50102191;C2;C2;D
50678590;D;D;D
50093801;D;C1;D
50281453;C2;C2;D
50033922;D;D;D
50064652;C2;C2;C2
50052905;D;D;D
50374885;D;D;D
50852965;C2;C2;C1
50059408;D;D;D
50045955;D;C2;C2
50075911;D;D;D
50728768;D;D;D
50024924;D;D;D
50024087;B2;B1;C1
50050591;C1;B2;C2
50632027;D;D;D
50793497;D;D;D
50395165;D;D;D
50060524;D;D;D
50105655;D;D;D
50354418;D;D;D
50004228;D;C2;D
50010842;C2;C2;C2
50105773;D;D;D
50289837;D;D;D
50072869;D;D;D
50542370;D;D;D
50682490;D;D;D
50037916;D;D;D
50848887;D;D;D
50040803;D;D;D
50103085;D;D;D
50555812;D;D;D
50418076;D;D;D
50387308;D;D;D
50003470;C2;C2;C2
50609351;D;D;D
50816608;D;D;D
50722794;D;D;D
50557971;D;D;D
50566571;D;D;D
50078473;D;D;D
50107804;D;D;D
50622382;D;D;D
50045586;D;D;D
50006374;C2;C2;C2
50048763;D;D;D
50530429;D;D;D
50060211;D;D;D
50718592;D;D;D
50423835;D;D;D
50223658;D;D;D
50969463;D;D;D
50522639;D;D;D
50896660;D;D;D
50138251;D;D;D
50793144;D;D;D
50911538;D;D;D
50040834;D;D;D
50058225;D;D;D
50086674;D;D;D
50046809;D;D;D
50008314;D;D;D
50052325;D;D;D
50005337;D;D;D
50113213;D;D;D
50008317;D;D;D
50051995;D;D;D
50058228;D;D;D
50112189;D;D;D
50086328;D;D;D
50041081;D;D;D
50595865;D;D;D
50102224;D;D;D
50076547;D;D;D
50040833;D;D;D
50114568;D;D;D
50083202;D;D;D
50041078;D;D;D
50043721;D;D;D
50086326;D;D;D
50096451;D;D;D
50073574;D;D;D
50076545;D;D;D
50058420;A;A;B1
50110032;D;D;D
50067658;D;D;D
50096519;C2;C1;D
50046675;B2;C1;C1
50007149;D;D;D
50112311;C1;C1;C2
50296108;D;D;D
50710346;D;D;D
50033380;B2;C1;C2
50888455;D;D;D
50092679;D;D;D
50051117;C2;C1;C2
50077306;D;D;D
50651749;D;D;D
50448129;D;D;D
50012284;B2;B2;C2
50102229;C1;B2;C2
50102228;D;C2;D
50035926;C2;C2;C2
50096525;D;D;D
50102230;C2;C1;D
50102239;D;D;D
50847104;D;D;D
50110022;D;D;D
50068009;C2;C1;D
50056926;B2;B2;C2
50407341;D;D;D
50008875;D;D;D
50291386;D;D;D
50072101;C1;C1;C2
50104904;D;D;D
50104903;D;D;D
50114683;D;D;D
50106506;D;D;D
50107158;D;D;D
50150421;D;D;D
50999699;C2;C1;D
50072536;D;D;D
50482718;D;D;D
50575732;D;D;D
50570080;D;D;D
50102828;C1;C1;D
50020653;C2;C2;C2
50258354;D;D;D
50091474;B2;B1;B2
50035068;D;D;D
50116778;D;D;D
50580973;D;D;D
50080887;D;D;D
50116779;D;D;D
50719734;D;D;D
50884263;D;D;D
50863355;D;D;D
50072104;B1;A;A
50473573;D;D;D
50077302;D;D;D
50096523;D;D;D
50027219;C1;C1;C2
50057745;B1;A;B2
50040262;D;D;D
50547011;D;D;D
50033549;D;D;D
50318535;D;D;D
50072106;D;D;D
50104906;C1;C1;D
50065687;C2;C2;C2
50797603;D;D;D
50181912;D;D;D
50113172;B2;B2;C2
50115596;C2;C1;D
50648381;C2;C2;D
50684183;D;D;D
50296361;D;D;D
50008876;D;D;D
50077300;B2;B1;B2
50082641;D;C2;D
50115232;C2;C2;D
50068725;D;D;D
50359258;C2;C1;C1
50486985;D;D;D
50621254;D;D;D
50262521;D;D;D
50795481;D;D;D
50406442;D;D;D
50079141;C1;C1;C2
50915347;D;D;D
50019838;D;D;D
50919865;D;D;D
50177745;D;D;D
50104930;D;D;D
50319396;D;D;D
50801902;D;D;D
50880055;D;D;D
50570196;D;D;D
50392417;D;D;D
50250256;D;D;D
50105011;D;D;D
50099369;C2;C1;D
50530453;D;D;D
50766007;D;D;D
50053587;C1;C1;C2
50057884;C1;C1;C2
50910949;D;D;D
50540211;D;D;D
50620185;D;D;D
50839853;D;D;D
50241648;D;D;D
