Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50084821;D;D;D
50104094;D;D;D
50104095;D;D;D
50027210;C2;C2;C2
50053547;D;D;D
50823213;D;D;D
50728059;D;D;D
50449818;D;D;D
50951459;D;D;D
50209884;D;D;D
50403966;D;D;D
50641018;D;D;D
50614436;D;D;D
50110209;D;D;D
50077738;D;D;D
50554859;D;D;D
50096488;D;D;D
50531557;D;D;D
50175661;D;D;D
50110210;D;D;D
50126466;D;D;D
50255940;D;D;D
50113959;D;D;D
50809202;D;D;D
50446266;D;D;D
50544772;D;D;D
50076851;D;D;D
50110212;D;D;D
50113960;B2;C2;C2
50076852;D;D;D
50367293;D;D;D
50968904;D;D;D
50076401;D;D;D
50620568;D;D;D
50115846;D;D;D
50423304;D;D;D
50521691;D;D;D
50653601;D;D;D
50415344;D;D;D
50834746;D;D;D
50346881;D;D;D
50767208;D;D;D
50062096;D;D;D
50679864;D;D;D
50255150;D;D;D
50139339;D;D;D
50601792;D;D;D
50219669;D;D;D
50110218;D;D;D
50558048;D;D;D
50646680;D;D;D
50585037;D;D;D
50042425;C2;C2;D
50906623;D;D;D
50114479;D;D;D
50744038;D;D;D
50994212;D;D;D
50835033;D;D;D
50536249;D;D;D
50171623;D;D;D
50792334;D;D;D
50048546;D;D;D
50110221;D;D;D
50596640;D;D;D
50110224;D;D;D
50785222;D;D;D
50114159;C2;C2;D
50112031;C2;C2;D
50091535;D;D;D
50902121;D;D;D
50110228;D;D;D
50106582;D;D;D
50790064;D;D;D
50388169;D;D;D
50203002;D;D;D
50115305;D;D;D
50100055;D;D;D
50446169;D;D;D
50470337;D;D;D
50173774;D;D;D
50133993;D;D;D
50533010;D;D;D
50845659;D;D;D
50440853;D;D;D
50110232;D;D;D
50707000;D;D;D
50809423;D;D;D
50091898;D;D;D
50102848;D;D;D
50586750;D;D;D
50106586;D;D;D
50056291;C2;C2;D
50115307;D;D;D
50788272;D;D;D
50052286;C2;C2;C2
50543199;D;D;D
50188291;D;D;D
50713434;D;D;D
50110237;D;D;D
50099875;D;D;D
50908820;D;D;D
50493469;D;D;D
50999168;D;D;D
50554808;D;D;D
50005480;D;D;D
50924532;D;D;D
50221418;D;D;D
50110241;D;D;D
50110244;D;D;D
50034250;D;D;D
50692569;D;D;D
50560360;D;D;D
50242407;D;D;D
50764772;D;D;D
50399128;D;D;D
50953192;D;D;D
50584359;D;D;D
50572822;D;D;D
50099198;D;D;D
50731181;D;D;D
50428624;D;D;D
50660101;D;D;D
50100339;D;D;D
50110250;D;D;D
50645293;D;D;D
50048873;D;D;D
50004174;D;D;D
50095453;D;D;D
50095452;D;C2;D
50095451;D;D;D
50403877;D;D;D
50865811;D;D;D
50906461;D;D;D
50945130;D;D;D
50364979;D;D;D
50052649;D;D;D
50110253;D;D;D
50110254;D;D;D
50095999;D;D;D
50375326;D;D;D
50560484;D;D;D
50543083;D;D;D
50443410;D;D;D
50040259;D;D;D
50641115;D;D;D
50044272;C2;C2;C2
50421379;D;D;D
50025993;C2;C2;C2
50056126;D;D;D
50776835;D;D;D
50098938;D;D;D
50429825;D;D;D
50699679;D;D;D
50415239;D;D;D
50095579;D;D;D
50902091;D;D;D
50053101;D;D;D
50069825;D;D;D
50375997;D;D;D
50019945;C1;C1;C1
50348884;D;D;D
50028300;D;D;D
50104520;D;D;D
50270923;D;D;D
50058480;D;C2;C2
50692909;D;D;D
50691945;D;D;D
50795961;D;C2;C2
50738666;D;D;D
50763539;D;D;D
50202154;D;D;D
50252143;D;D;D
50233483;D;D;D
50116328;D;D;D
50398210;D;D;D
50110079;D;D;D
50240137;D;D;D
50823787;D;D;D
50015133;C2;C1;C2
50941240;D;D;D
50114394;D;D;D
50107351;D;D;D
50096692;D;D;D
50481088;D;D;D
50113178;D;D;D
50098847;D;D;D
50311638;D;D;D
50114727;D;D;D
50225723;D;D;D
50882562;D;D;D
50518275;D;D;D
50006312;D;D;D
50249444;D;D;D
50830139;D;D;D
50284762;D;D;D
50520091;D;D;D
50071170;B1;B1;C1
50114725;D;D;D
50930508;D;D;D
50114396;D;D;D
50114398;D;D;D
50113687;D;D;D
50510134;D;D;D
50770152;D;D;D
50523023;D;D;D
50226290;D;D;D
50049108;C2;C2;C2
50107353;B2;B2;C2
50962132;D;D;D
50098979;D;D;D
50091529;D;D;D
50039191;D;D;D
50822284;D;D;D
50687530;D;D;D
50052734;D;C2;D
50804367;D;D;D
50678914;D;D;D
50109571;D;D;D
50305549;D;D;D
50789902;D;D;D
50114726;D;D;D
50083406;D;D;D
50816101;D;D;D
50096879;D;D;D
50418688;D;D;D
50073314;D;D;D
50067962;C1;B2;C2
50016928;B2;B1;C1
50455540;D;D;D
50083786;D;C2;D
50919652;D;D;D
50091073;D;C2;D
50818783;D;D;D
50108117;D;D;D
50351702;D;D;D
50948016;D;D;D
50086620;C2;C2;D
50036638;B2;B2;B2
50981064;D;D;D
50114724;D;D;D
50010760;C2;C2;C2
50964011;D;D;D
50915606;D;D;D
50610422;D;D;D
50159437;D;D;D
50112039;D;D;D
50317415;D;D;D
50367528;D;D;D
50114393;D;D;D
50996983;D;D;D
50006641;D;D;D
50439804;D;D;D
50084886;C2;C1;D
50113688;D;D;D
50011867;C1;B2;C2
50013833;B2;B2;C1
50113737;D;D;D
50639323;D;D;D
50791524;D;D;D
50938843;D;D;D
50654543;D;D;D
50097270;D;D;D
50326481;D;D;D
50651315;D;D;D
50713426;D;D;D
50701673;D;D;D
50077499;D;D;D
50324934;D;D;D
50060128;D;D;D
50912348;D;D;D
50053361;D;D;D
50069136;C1;C1;D
50308483;D;D;D
50116554;C2;D;C2
50736434;D;D;D
50044391;D;D;D
50937111;D;D;D
50685163;D;D;D
50678868;D;D;D
50077505;D;D;D
50113452;D;D;D
50647784;D;D;D
50522361;D;D;D
50070619;D;D;D
50053144;C2;C2;C2
50868888;D;D;D
50521446;D;D;D
50017550;D;D;D
50023218;D;D;D
50029994;C2;C2;D
50067711;D;D;D
50391704;D;D;D
50533258;D;D;D
50110584;D;D;D
50165526;D;D;D
50038198;D;D;D
50088455;C2;C2;D
50048168;D;D;D
50053473;C2;C2;C2
50511017;D;D;D
50536168;D;D;D
50057791;C2;C1;C2
50142194;D;D;D
50521675;D;D;D
50585649;D;D;D
50016267;C1;C1;C1
50926209;D;D;D
50132121;D;D;D
50043723;D;D;D
50073482;D;D;D
50858378;D;D;D
50845136;D;D;D
50347438;D;D;D
50699148;D;D;D
50057269;D;D;D
50403990;D;D;D
50048440;D;D;D
50920502;D;D;D
50712322;D;D;D
50942255;D;D;D
50097269;D;D;D
50049765;D;D;D
50908707;D;D;D
50758462;D;D;D
50303376;D;D;D
50031838;C2;C1;C2
50052122;C2;C2;C2
50651110;D;D;D
50770586;D;D;D
50560468;D;D;D
50108734;D;D;D
50535676;D;D;D
50442333;D;D;D
50429736;D;D;D
50113831;C2;C2;D
50215094;D;D;D
50077496;C2;C1;D
50053474;D;D;D
50000705;D;D;D
50205242;D;D;D
50491784;D;D;D
50116553;D;D;D
50116552;D;D;D
50108735;D;D;D
50062359;D;C2;D
50648748;D;D;D
50786008;D;D;D
50594249;D;D;D
50084199;D;D;D
50341588;D;D;D
50973991;D;D;D
50925903;D;D;D
50048698;D;D;D
50832735;D;D;D
50369261;D;D;D
50104621;D;D;D
50062053;D;D;D
50094247;C2;C2;D
50110583;D;D;D
50013991;D;D;D
50080399;B2;C1;C2
50096067;D;D;D
50194364;D;D;D
50066036;D;D;D
50070422;B2;B2;C2
50307010;D;D;D
50018619;C2;C1;C2
50327488;D;D;D
50976303;D;D;D
50085808;B2;B2;C1
50106342;C2;C2;D
50113417;D;D;D
50094999;D;D;D
50440772;D;D;D
50067264;C2;C1;D
50096060;B2;C1;C2
50939505;D;D;D
50059603;C1;C1;C2
50083586;D;D;D
50914359;D;D;D
50115790;D;D;D
50080101;D;D;D
50111078;D;D;D
50056072;B1;B2;C1
50106344;D;D;D
50950703;D;D;D
50351079;D;D;D
50529455;D;D;D
50096061;B2;B2;C1
50110914;D;D;D
50360019;D;D;D
50822381;D;D;D
50101090;B2;B2;C2
50096070;B2;B2;B2
50226207;D;D;D
50104173;C1;B2;C2
50468219;D;D;D
50042203;D;D;D
50899333;D;D;D
50925601;D;D;D
50115794;D;D;D
50627902;D;D;D
50586297;D;D;D
50113350;D;D;D
50093561;D;D;D
50382705;D;D;D
50115796;D;D;D
50115797;D;D;D
50764659;D;D;D
50098437;C2;C1;D
50497316;D;D;D
50790498;D;D;D
50067262;B2;B2;C1
50082429;C1;C2;C2
50621327;D;D;D
50091400;B1;B1;B2
50021678;B2;B2;B2
50809644;D;D;D
50115801;D;D;D
50110917;D;D;D
50001367;D;D;D
50080617;D;D;D
50106350;D;D;D
50001936;B2;B1;C1
50110918;D;D;D
50629638;D;D;D
50115802;D;D;D
50144073;D;D;D
50106351;D;D;D
50106352;D;D;D
50063926;B2;B2;B2
50204130;D;D;D
50106355;D;D;D
50071167;C2;C1;D
50071202;C1;C1;C2
50048311;B1;B1;B2
50442325;D;D;D
50096071;B1;B1;B1
50093275;D;D;D
50413872;D;D;D
50054995;C2;C2;C2
50664441;C1;C1;C2
50061250;C2;C2;D
50080103;C2;C2;C2
50053370;D;C2;D
50409492;D;D;D
50297120;D;D;D
50769952;D;D;D
50101103;D;D;D
50504320;D;D;D
50738003;D;D;D
50111077;D;D;D
50662562;D;D;D
50212699;D;D;D
50123483;D;D;D
50115869;D;D;D
50030504;D;D;D
50084058;B1;B1;B1
50745093;D;D;D
50115570;C2;C2;D
50736620;D;D;D
50079931;C2;C1;C2
50181548;D;D;D
50090932;B2;B1;B2
50115871;D;D;D
50496336;D;D;D
50095712;D;D;D
50045189;D;C2;D
50001953;D;D;D
50050625;C2;C1;C2
50998137;D;D;D
50675095;D;D;D
50451456;D;D;D
50588737;D;D;D
50235648;D;D;D
50983210;D;D;D
50079014;D;D;D
50021771;C2;C2;C2
50070859;C2;C2;C2
50070858;D;D;D
50054565;D;D;D
50238280;D;D;D
50490605;D;D;D
50114076;D;D;D
50402455;D;D;D
50067204;D;D;D
50075944;D;D;D
50102959;D;D;D
50439820;D;D;D
50109345;D;D;D
50264966;D;D;D
50098808;D;D;D
50900544;D;D;D
50070881;C2;C2;D
50441280;D;D;D
50963392;D;D;D
50994840;D;D;D
50229486;D;D;D
50102777;D;D;D
50112422;D;D;D
50014428;D;C2;D
50112432;D;D;D
50098804;D;D;D
50077883;D;D;D
50079000;D;D;D
50118609;D;D;D
50070879;C2;C2;C2
50112434;D;D;D
50582763;D;D;D
50077168;D;D;D
50070834;D;D;D
50105426;D;D;D
50078506;C2;C2;C2
50080457;D;D;D
50079032;D;D;D
50112427;D;D;D
50659464;D;D;D
50085580;D;D;D
50472283;D;D;D
50112438;D;D;D
50079013;D;D;D
50499637;D;D;D
50263501;D;D;D
50086038;D;D;D
50070868;C2;C2;C2
50213865;D;D;D
50098807;B2;C1;C2
50125230;D;D;D
50112439;D;D;D
50229818;D;D;D
50439774;D;D;D
50858246;D;D;D
50108962;D;D;D
50188615;D;D;D
50112576;D;D;D
50078474;D;D;D
50104197;D;C2;D
50334239;D;D;D
50082108;D;C2;D
50585320;D;D;D
50824570;D;D;D
50107938;D;D;D
50742787;D;D;D
50928279;D;D;D
50105428;C2;C1;B2
50792032;D;D;D
50605860;D;D;D
50357158;D;D;D
50830589;D;D;D
50127802;D;D;D
50263684;D;D;D
50611739;D;D;D
50495798;D;D;D
50072995;D;D;D
50075940;D;D;D
50614711;D;D;D
50341340;D;D;D
50070852;D;D;D
50088819;D;C2;D
50077886;D;D;D
50098824;D;D;D
50936638;D;D;D
50635875;D;D;D
50077518;D;D;D
50112443;D;D;D
50915452;D;D;D
50112444;D;D;D
50008102;D;D;D
50104204;D;D;D
50040937;D;D;D
50104646;D;D;D
50114063;D;D;D
50077605;D;D;D
50034064;D;D;D
50098811;D;D;D
50114062;D;D;D
50939971;D;D;D
50114863;D;D;D
50839632;D;D;D
50070870;D;D;D
50108851;D;D;D
50070864;D;D;D
50991965;D;D;D
50116536;D;D;D
50014021;D;D;D
50909568;D;D;D
50070871;C1;C1;C2
50107934;D;D;D
50014752;D;D;D
50077523;C2;C2;D
50088422;D;D;D
50190075;D;D;D
50104207;D;D;D
50619977;D;D;D
50925059;D;D;D
50854232;D;D;D
50070853;D;D;D
50079005;D;D;D
50112449;C2;C2;D
50114864;D;D;D
50459783;D;D;D
50538691;D;D;D
50070835;D;D;D
50070876;D;D;D
50086036;D;D;D
50070880;C2;C2;C2
50112880;D;D;D
50112824;D;D;D
50114358;D;D;D
50910612;D;D;D
50112452;D;D;D
50112453;D;D;D
50098799;D;D;D
50026703;C2;C2;D
50553712;D;D;D
50717197;D;D;D
50092999;D;D;D
50954504;D;D;D
50825399;D;D;D
50933329;D;D;D
50598473;D;D;D
50079936;D;D;D
50758969;D;D;D
50083551;D;D;D
50006487;D;D;D
50074593;D;D;D
50741764;D;D;D
50359916;D;D;D
50514679;D;D;D
50594834;D;D;D
50159585;D;D;D
50597477;D;D;D
50891200;D;D;D
50968599;D;D;D
50520202;D;D;D
50744984;D;D;D
50334654;D;D;D
50347020;D;D;D
50799436;D;D;D
50618474;D;D;D
50517880;D;D;D
50958208;D;D;D
50139029;D;D;D
50161725;D;D;D
50145266;D;D;D
50641301;D;D;D
50763644;D;D;D
50104689;D;D;D
50249452;D;D;D
50824279;D;D;D
50722239;D;D;D
50233459;D;D;D
50731130;D;D;D
50310526;D;D;D
50989715;D;D;D
50684353;D;D;D
50311913;D;D;D
50891022;D;D;D
50903675;D;D;D
50879723;D;D;D
50998234;D;D;D
50052533;C2;C2;C2
50640305;D;D;D
50973525;D;D;D
50548905;D;D;D
50786792;D;D;D
50689703;D;D;D
50217976;D;D;D
50166913;D;D;D
50154974;D;D;D
50086206;D;D;D
50991280;D;D;D
50319183;D;D;D
50505726;D;D;D
50989863;D;D;D
50104691;D;D;D
50055024;D;D;D
50986457;D;D;D
50116653;D;D;D
50113880;D;D;D
50113881;D;D;D
50948598;D;D;D
50863924;D;D;D
50042269;D;D;D
50828738;D;D;D
50397206;D;D;D
50086182;D;D;D
50084156;D;D;D
50574078;D;D;D
50478826;D;D;D
50087936;D;D;D
50089413;D;D;D
50113882;D;D;D
50113883;D;D;D
50086184;D;D;D
50042273;D;D;D
50700294;D;D;D
50540726;D;D;D
50113886;D;D;D
50086175;D;D;D
50157728;D;D;D
50331892;D;D;D
50314769;D;D;D
50113888;D;D;D
50693425;D;D;D
50113889;D;D;D
50113892;D;D;D
50778749;D;D;D
50177990;D;D;D
50911554;D;D;D
50232592;D;D;D
50090256;D;D;D
50422774;D;D;D
50037508;D;D;D
50722077;D;D;D
50086177;D;D;D
50113607;D;C2;D
50116126;D;D;D
50670549;D;D;D
50934104;D;D;D
50064718;D;C2;D
50885634;C2;C2;D
50468162;D;D;D
50689576;D;D;D
50764179;D;D;D
50333755;D;D;D
50059228;C2;C2;D
50091110;C2;C2;C2
50096958;C1;C1;D
50090829;D;D;D
50745859;D;D;D
50113610;C2;C2;D
50811118;D;D;D
50061234;D;D;D
50705210;D;C2;D
50475207;D;D;D
50114314;D;D;D
50426559;D;D;D
50113352;D;D;D
50215744;D;D;D
50114316;D;D;D
50457403;D;D;D
50624725;D;D;D
50113609;C2;C2;D
50073336;D;D;D
50170732;D;D;D
50554751;D;D;D
50163035;D;D;D
50391305;C2;C2;C2
50829939;D;D;D
50509160;D;D;D
50679503;D;D;D
50563971;D;D;D
50887971;D;D;D
50748882;D;D;D
50188518;D;D;D
50292404;D;D;D
50135430;D;D;D
50580078;D;C2;D
50059609;C2;C2;D
50929178;D;D;D
50396560;D;D;D
50061445;D;C2;D
50113974;D;D;D
50193848;D;D;D
50113611;D;D;D
50658727;D;D;D
50061655;D;D;D
50100263;D;D;D
50146955;D;D;D
50004968;C2;C2;C2
50067683;D;D;D
50066081;D;D;D
50014396;C2;C2;C2
50062211;D;D;D
50004905;D;D;D
50110056;D;D;D
50110055;D;D;D
50087037;D;D;D
50061355;D;D;D
50026088;D;D;D
50646419;D;D;D
50087036;D;D;D
50028613;D;D;D
50749994;D;D;D
50281283;D;D;D
50953117;D;D;D
50113321;D;D;D
50085380;D;D;D
50085381;D;D;D
50016136;D;D;D
50113325;D;D;D
50062075;D;D;D
50109026;D;D;D
50108387;D;D;D
50395858;D;D;D
50415689;D;D;D
50979159;D;D;D
50485083;D;D;D
50149210;D;D;D
50205307;D;D;D
50815016;D;D;D
50854283;D;D;D
50832689;D;D;D
50887823;D;D;D
50311468;D;D;D
50133454;D;D;D
50397958;D;D;D
50996495;D;D;D
50565575;D;D;D
50807064;D;D;D
50635514;D;D;D
50726390;D;D;D
50812025;D;D;D
50490168;D;D;D
50125672;D;D;D
50002805;D;D;D
50159747;D;D;D
50081430;D;D;D
50603566;D;D;D
50932497;D;D;D
50569872;D;D;D
50797379;D;D;D
50090167;D;D;D
50037372;D;C2;D
50085327;C2;C2;D
50114054;D;D;D
50116794;D;D;D
50095288;C2;C2;D
50089616;C2;C2;C2
50095289;C2;C1;C2
50052547;D;D;D
50034158;D;D;D
50094430;D;D;D
50115056;D;D;D
50115057;D;D;D
50115058;B2;B2;B2
50114053;D;D;D
50651870;D;D;D
50918869;D;D;D
50054484;D;D;D
50105185;D;D;D
50101162;D;D;D
50085435;D;D;D
50113275;D;D;D
50085687;D;D;D
50019268;D;D;D
50079157;C2;D;D
50108058;C2;C2;D
50037373;D;D;D
50105187;D;D;D
50998978;D;D;D
50712004;D;D;D
50989073;D;D;D
50909983;D;D;D
50051787;D;C2;D
50035233;C2;C2;C2
50109817;D;D;D
50140353;D;D;D
50085154;C1;C1;C2
50080254;C2;C2;D
50040739;C2;C1;C2
50079152;D;D;D
50085101;C2;C2;C2
50053114;D;C2;C2
50090205;D;D;D
50090207;C2;C2;D
50109823;D;D;D
50095290;D;C2;D
50105190;D;D;D
50104028;D;D;D
50109824;C2;C2;D
50116795;D;D;D
50363786;D;D;D
50047813;D;D;D
50095283;D;D;D
50095284;D;C2;D
50639765;D;D;D
50866907;D;D;D
50109818;D;D;D
50099803;D;D;D
50103477;C2;C2;C2
50113276;D;D;D
50110263;D;D;D
50086138;D;C2;D
50080259;D;D;D
50090219;D;D;D
50090595;D;D;D
50044285;D;D;D
50069148;D;D;D
50085157;D;D;D
50108057;D;D;D
50973347;D;D;D
50481770;D;D;D
50100128;D;D;D
50099794;D;D;D
50141651;D;D;D
50660047;D;D;D
50103475;D;D;D
50093774;D;C2;D
50245201;D;D;D
50710362;D;D;D
50114046;D;D;D
50561596;D;D;D
50596578;D;D;D
50041046;C2;C2;C2
50089615;D;D;C2
50030740;D;D;D
50367803;D;D;D
50090217;C2;C2;C2
50534831;D;D;D
50088952;C2;C2;C2
50932853;D;D;D
50085432;C2;C2;D
50085433;D;D;D
50032013;D;D;D
50776142;D;D;D
50114045;D;D;D
50065826;C2;C2;D
50883372;D;D;D
50109830;C2;C2;D
50849794;D;D;D
50111884;C2;C2;D
50030743;B2;B2;B2
50094245;C2;C2;D
50109831;D;D;D
50826700;D;D;D
50164848;C2;C2;D
50575414;D;D;D
50083111;C1;C1;C1
50085436;D;D;D
50062717;C2;C2;C2
50873555;D;D;D
50653008;D;D;D
50646907;D;D;D
50105198;D;D;D
50945327;D;D;D
50005949;D;D;D
50081320;D;D;D
50944290;D;D;D
50735241;D;D;D
50633821;D;D;D
50045409;D;D;D
50783874;D;D;D
50475630;D;D;D
50432907;D;D;D
50038032;D;D;D
50831925;D;D;D
50577891;D;D;D
50732927;D;D;D
50483838;D;D;D
50010565;D;D;D
50664549;D;D;D
50301918;D;D;D
50181831;D;D;D
50468588;D;D;D
50195654;D;D;D
50370472;D;D;D
50635832;D;D;D
50808710;D;D;D
50373811;D;D;D
50434071;D;D;D
50873903;D;D;D
50065114;D;D;D
50197657;D;D;D
50770454;D;D;D
50759078;D;D;D
50080728;D;C2;D
50097226;D;D;D
50106491;D;D;D
50797670;D;D;D
50110645;D;D;D
50010569;D;D;D
50115447;D;D;D
50044352;D;D;D
50377299;D;D;D
50571362;D;D;D
50784439;D;D;D
50070405;D;D;D
50113301;D;D;D
50688758;D;D;D
50562525;D;D;D
50422901;C2;C2;C2
50115448;D;D;D
50103661;D;D;D
50658220;D;D;D
50316729;D;D;D
50095909;D;D;D
50115450;D;D;D
50070404;D;C2;D
50108989;D;D;D
50103663;D;D;D
50056540;D;D;D
50106910;D;D;D
50789376;D;D;D
50910094;D;D;D
50600591;D;D;D
50507680;D;D;D
50344641;D;D;D
50017960;D;D;D
50728873;D;D;D
50489453;D;D;D
50306804;D;D;D
50010570;D;D;D
50113304;D;D;D
50823205;D;D;D
50618725;D;D;D
50636146;D;D;D
50068545;D;D;D
50199765;D;D;D
50458469;D;D;D
50673831;D;D;D
50450557;D;D;D
50414119;D;D;D
50792377;D;D;D
50384783;D;D;D
50920006;D;D;D
50260669;D;D;D
50213385;D;D;D
50601881;D;D;D
50111141;D;D;D
50217208;D;D;D
50112481;D;D;D
50915401;D;D;D
50427938;D;D;D
50437933;D;D;D
50061074;D;D;D
50880632;D;D;D
50220993;D;D;D
50111144;D;D;D
50935534;C2;C2;D
50112482;D;D;D
50831348;D;D;D
50036844;D;D;D
50031650;C2;C2;C2
50501488;D;D;D
50081670;D;D;D
50115457;D;D;D
50172549;D;D;D
50115460;D;D;D
50804766;D;D;D
50554735;D;D;D
50915339;D;D;D
50391925;D;D;D
50115461;D;D;D
50101537;D;D;D
50427261;D;D;D
50106517;C2;C2;C2
50070409;C2;C2;D
50054336;D;C2;D
50108992;D;D;D
50238078;D;D;D
50112487;D;D;D
50034594;D;D;D
50111147;D;D;D
50112488;D;D;D
50080729;D;C2;D
50007338;D;D;D
50089891;D;D;D
50110651;D;D;D
50700367;D;D;D
50056541;D;D;C2
50518704;D;D;D
50064500;D;D;D
50000307;D;D;D
50108993;D;D;D
50031154;D;D;D
50110652;D;D;D
50149539;D;D;D
50170309;D;D;D
50664700;D;D;D
50014909;D;D;D
50071265;D;D;D
50087719;D;D;D
50284746;D;D;D
50458361;D;D;D
50070309;C2;C2;D
50080730;D;D;D
50036846;D;D;D
50100836;D;D;D
50112490;D;D;D
50101515;D;D;D
50110654;C2;C2;D
50087708;D;D;D
50361147;D;D;D
50111148;D;D;D
50115467;D;D;D
50035838;D;C2;D
50087718;D;D;D
50196030;D;D;D
50399551;C2;C2;C2
50105321;D;D;D
50600362;D;D;D
50481592;D;D;D
50128752;D;D;D
50275429;D;D;D
50845128;D;D;D
50744402;D;D;D
50177370;D;D;D
50007514;C1;C1;C1
50223097;D;D;D
50599178;D;D;D
50479369;D;D;D
50058285;D;D;D
50287079;D;D;D
50131656;D;D;D
50689355;D;D;D
50753967;D;D;D
50589776;D;D;D
50670735;D;D;D
50806831;D;D;D
50555472;D;D;D
50820028;D;D;D
50037342;D;D;D
50560107;D;D;D
50494953;D;D;D
50691783;D;D;D
50189751;D;D;D
50021818;C2;C2;C2
50801341;D;D;D
50843990;D;D;D
50147633;D;D;D
50760181;D;D;D
50755749;D;D;D
50500961;D;D;D
50118552;D;D;D
50114771;D;D;D
50725815;D;D;D
50061849;C2;C2;C2
50445758;D;D;D
50812645;D;D;D
50054649;C2;C1;C2
50492993;D;D;D
50220012;D;D;D
50097523;C2;C1;C2
50494864;D;D;D
50344722;D;D;D
50942034;D;D;D
50299115;D;D;D
50003151;D;D;D
50656295;D;D;D
50267671;D;D;D
50781367;D;D;D
50551507;D;D;D
50259660;D;D;C2
50660837;D;D;D
50624830;D;D;D
50585266;D;C2;D
50114263;C1;C1;B2
50110361;D;D;D
50110362;D;D;D
50935623;D;D;D
50007157;D;D;D
50722603;D;D;D
50651838;D;D;D
50115291;D;D;D
50103572;D;D;D
50005098;C2;C2;C2
50351532;D;C2;C2
50448609;D;D;D
50461303;D;D;D
50048458;D;D;D
50040185;C2;C2;C2
50399438;D;D;D
50095006;C2;C2;C2
50007760;D;D;D
50095568;C2;C2;C2
50989960;D;D;D
50041424;D;D;D
50036339;D;D;D
50117491;D;D;D
50914960;D;D;D
50124501;D;D;D
50127403;D;D;D
50732986;D;D;D
50097125;C2;C1;C1
50957031;D;D;D
50443860;D;D;D
50802879;D;D;D
50292730;D;D;D
50019780;C1;C1;C1
50041423;D;D;D
50091192;D;D;D
50079728;D;D;D
50200380;D;D;D
50519638;D;D;D
50115303;C2;C1;C2
50108960;B2;B2;C2
50108684;D;D;D
50677136;D;D;D
50105751;D;D;D
50105752;D;D;D
50524429;D;D;D
50053450;D;D;D
50053449;C1;D;D
50023242;D;D;D
50063104;D;D;D
50013620;D;D;D
50056834;D;D;D
50076918;C2;D;C2
50901990;D;D;D
50518038;D;D;D
50110365;C2;C2;D
50091194;D;D;D
50111645;D;D;D
50115283;D;D;D
50115282;D;D;D
50064768;D;C2;D
50083437;C2;C2;D
50105753;D;D;D
50287168;D;D;D
50044075;D;D;C2
50629611;D;D;D
50792369;D;D;D
50077240;D;D;D
50070612;D;D;D
50007754;D;D;D
50090018;D;C2;C2
50029732;D;D;D
50095794;D;D;D
50111067;C2;C1;C2
50460498;D;D;D
50082177;C1;C1;C1
50344749;D;D;D
50612131;D;D;D
50892762;D;D;D
50032803;C2;C1;C2
50096600;C2;C2;D
50743066;D;D;D
50317032;D;D;D
50103165;C1;C2;D
50458159;D;D;D
50591606;D;D;D
50818651;D;D;D
50100911;D;D;D
50085058;C2;C2;D
50658891;D;D;D
50050794;D;D;D
50443852;D;D;D
50056426;D;C2;D
50095580;C2;C2;D
50052564;B2;B1;B1
50369172;D;D;D
50034196;C1;C1;C1
50065132;D;D;D
50105449;D;C1;D
50896741;D;D;D
50432877;D;D;D
50287060;D;D;D
50102845;D;D;D
50083975;B1;B1;B2
50411349;D;D;D
50000141;D;D;D
50101652;C1;C1;C2
50460250;A;A;A
50089396;D;D;D
50546058;D;D;D
50115355;D;D;D
50139487;D;D;D
50909479;D;D;D
50050670;D;D;D
50889958;C2;C2;D
50096052;C1;C1;D
50115356;D;D;D
50072157;D;D;D
50065192;D;D;D
50076650;D;D;D
50421727;D;D;D
50065190;D;D;D
50108251;D;D;D
50101655;D;D;D
50081310;D;D;D
50081309;C2;C2;D
50106329;D;D;D
50049847;D;D;D
50040938;C2;C2;C2
50052953;B1;A;B2
50292374;D;D;D
50115357;D;D;D
50960210;D;D;D
50065179;D;D;D
50035578;B2;B1;B2
50035550;D;D;D
50035579;C1;C1;B2
50101650;B1;B2;C1
50092008;A;B1;B1
50067760;D;D;D
50053229;B2;B2;B2
50078488;A;B1;A
50092010;D;D;D
50092011;D;D;D
50945335;D;D;D
50757946;D;D;D
50651846;D;D;D
50050699;C1;C2;C2
50065145;D;D;D
50465147;D;D;D
50218972;D;D;D
50111191;D;D;D
50111190;D;D;D
50019298;D;D;D
50593730;D;D;D
50676539;D;D;D
50424076;D;D;D
50052249;B1;B1;B1
50253344;D;D;D
50102842;D;D;D
50006768;C2;C1;C2
50090104;D;D;D
50802119;A;A;A
50089625;B1;B1;B2
50958569;D;D;D
50013884;D;D;D
50089403;C2;C2;C2
50862359;D;D;D
50058754;D;C2;C2
50065167;D;D;D
50101663;D;D;D
50067762;D;D;D
50068667;C1;C2;C2
50065141;D;D;D
50065139;C2;C2;D
50065112;D;D;D
50103238;C1;B2;C2
50111634;A;B2;B1
50195468;D;D;D
50098450;D;D;D
50065137;C2;C2;D
50069138;D;D;D
50000125;D;D;D
50049741;B2;B2;B2
50065104;D;D;D
50195476;D;D;D
50526529;D;D;D
50049517;C1;B2;C2
50463748;D;D;D
50111193;D;D;D
50111197;D;D;D
50092025;D;D;D
50023888;B1;A;B2
50065136;D;D;D
50932004;D;D;D
50092784;C2;C2;D
50000636;B2;B2;B2
