Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50739158;D;D;D
50700898;D;D;D
50683780;D;D;D
50677373;D;D;D
50658611;D;D;D
50610198;D;D;D
50583166;D;D;D
50554905;D;D;D
50480278;D;D;D
50461133;D;D;D
50445391;D;D;D
50337238;D;D;D
50292463;D;D;D
50280074;D;D;D
50248901;D;D;D
50235168;D;D;D
50235109;D;D;D
50175394;D;D;D
50159798;D;D;D
50112160;D;D;D
50109012;D;D;D
50109011;B1;B2;C1
50109010;B1;B2;B2
50108725;D;D;D
50108724;D;D;D
50108720;D;D;D
50108719;D;D;D
50107189;D;D;D
50107188;D;D;D
50102832;B1;B2;C1
50101931;C2;C2;D
50101912;B1;B1;C1
50100887;B1;B2;C1
50099752;C2;C2;C2
50095509;D;C2;D
50095507;D;D;D
50095483;D;D;D
50093359;C1;C2;D
50091937;C1;C1;D
50089170;C2;C1;C2
50083838;B1;B2;B2
50081527;B1;B2;B2
50077187;B2;B2;B2
50076093;B2;B2;B1
50076091;C2;C2;C2
50070557;D;D;D
50070553;A;A;A
50068307;D;D;D
50060380;B2;B2;C1
50059415;D;D;D
50059366;C1;C1;C1
50058095;C2;C2;C2
50058094;B2;B2;B2
50057037;B2;B2;B2
50055606;C1;C1;C1
50055223;A;A;A
50051489;B1;B1;B1
50050628;D;C2;D
50048571;B2;B2;B2
50046990;D;C2;D
50046716;B2;B2;B2
50041456;C2;C2;C2
50041455;C1;C1;C1
50039511;B2;B2;B2
50037573;C2;C2;C2
50036907;C1;C1;C1
50032621;D;D;D
50029666;B2;B1;B2
50029536;D;D;D
50026098;D;D;D
