Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50111671;D;D;D
50111665;D;D;D
50111656;D;D;D
50106603;C1;B2;C2
50103476;D;D;D
50101335;D;D;D
50101334;D;D;D
50101332;C2;C2;C2
50101331;D;D;D
50101329;D;D;D
50099627;C1;C1;C1
50097164;D;D;D
50097159;D;D;D
50097155;D;C2;D
50097152;D;D;D
50093401;D;D;D
50090048;D;D;D
50089193;C2;C2;C2
50088641;D;D;D
50080573;D;D;D
50080571;C2;C2;C2
50078770;C1;C1;C1
50074467;C2;C2;C2
50074465;C2;C2;C2
50073167;C1;C1;D
50073166;B2;B2;B2
50071855;D;D;D
50067337;C2;C1;C2
50067336;B2;B1;B1
50064409;B2;B2;B2
50060821;D;D;D
50059269;C2;C2;C2
50058857;B2;B2;B2
50058856;C1;C1;C1
50058814;C2;C2;D
50056430;D;D;D
50056218;C2;C2;C2
50056215;C2;C1;C2
50055280;C1;B2;C1
50055198;C2;C2;C2
50055197;C2;C1;D
50050984;D;D;D
50050356;D;D;D
50047050;D;D;D
50046133;C1;C1;C1
50044984;B2;B2;B2
50044000;C1;B2;C1
50043844;B2;B2;B2
50042165;B2;B2;B2
50041488;C2;B2;C2
50040667;D;D;D
50034610;C1;B2;C1
50032417;D;D;D
50029941;B2;B2;B1
50024964;D;D;D
50023426;D;D;D
50018717;C2;C2;C2
50018715;C2;C2;C2
50018714;C2;D;C2
50018177;C2;C2;C2
50017308;C2;C1;C1
50016410;C1;C1;C1
50012935;D;D;D
50012050;C2;C2;C2
50012046;B2;B2;B2
50011209;B2;B2;B2
50007671;D;D;C2
50006981;B2;B2;B2
50004027;C1;C1;C1
50003751;C2;C2;C2
30099459;D;D;D
30098289;D;D;D
30094632;D;D;D
30094431;D;D;D
30094054;D;D;D
30093781;D;D;D
30092302;D;D;D
30091174;D;D;D
30091063;D;D;D
30089855;D;D;D
30089582;D;D;D
30088169;D;D;D
30087532;D;D;D
30087338;D;D;D
30086936;D;D;D
30086445;D;D;D
30086357;D;D;D
30086200;D;D;D
30086168;D;D;D
30085828;D;D;D
30085560;D;D;D
30085429;D;D;D
30084792;D;D;D
30084519;D;D;D
30084203;D;D;D
30084165;D;D;D
30083783;D;D;D
30083758;D;D;D
30082873;D;D;D
30082314;D;D;D
30081345;D;D;D
30081194;D;D;D
30080939;D;D;D
30080681;D;D;D
30080518;D;D;D
30079221;D;D;D
30078652;D;D;D
30078641;D;D;D
30077785;D;D;D
30076494;D;D;D
30076398;D;D;D
30076098;D;D;D
30075732;D;D;D
30075527;D;D;D
30075215;D;D;D
30075100;D;D;D
30075087;D;D;D
30074087;D;D;D
30073519;D;D;D
30073016;D;D;D
30072634;D;D;D
30072107;D;D;D
30071984;D;D;D
30071762;D;D;D
30071656;D;D;D
30071321;C2;C2;C2
30070979;D;D;D
30070317;D;D;D
30069549;D;D;D
30069536;D;D;D
30069292;D;D;D
30069045;D;D;D
30068983;D;D;D
30068913;D;D;D
30068819;D;D;D
30068517;D;D;D
30067868;D;D;D
30066440;D;D;D
30066043;D;D;D
30065812;D;D;D
30065354;D;D;D
30064799;D;D;D
30064038;D;D;D
30063015;D;D;D
30062868;D;D;D
30062495;D;D;D
30062005;D;D;D
30061789;D;D;D
30061598;D;D;D
30061139;D;D;D
30057742;D;D;D
30057741;D;D;D
30057740;D;D;D
30057657;D;D;D
30057530;D;D;D
30057526;D;D;D
30057368;D;D;D
30057031;D;D;D
30057025;D;D;D
30056918;D;D;D
30056917;D;D;D
30056916;D;D;D
30056556;D;D;D
30056554;D;D;D
30056553;D;D;D
30056548;D;D;D
30056457;D;D;D
30056456;D;D;D
30056451;D;D;D
30056116;D;D;D
30055589;C2;D;D
30055588;D;D;D
30055574;D;D;C2
30055525;D;D;D
30055524;D;D;D
30054960;D;D;D
30054733;D;D;D
30054399;C2;D;D
30054396;D;D;D
30054344;C1;C1;C1
30054343;D;D;C2
30054342;C2;C1;C2
30054261;D;D;D
30054068;D;D;D
30053996;C1;C1;D
30053348;D;D;D
30053347;D;D;D
30053346;D;D;D
30053232;D;D;D
30052835;D;D;D
30052822;D;D;D
30052670;D;D;D
30052669;D;D;D
30052646;D;D;D
30052589;D;D;D
30051817;C2;C1;C2
30051816;D;D;D
30050495;D;D;D
30050494;D;D;D
30050493;D;D;D
30050492;D;D;D
30050491;D;D;D
30050487;D;D;D
30050479;D;D;D
30050474;D;D;D
30050473;B2;B2;B2
30048858;B2;C2;C2
30048722;D;D;D
30048657;D;D;D
30048367;D;D;D
30048089;C2;C1;C2
30048014;D;D;D
30046145;C2;C2;C2
30045929;C1;C2;C2
30045658;C1;C1;C1
30045443;D;D;D
30045273;D;D;D
30045216;C1;B2;B2
30044486;C1;C1;C1
30043957;C2;C2;C2
30043956;C2;B2;C2
30042768;D;D;D
30042711;D;D;D
30042446;B2;B2;B2
30042292;D;D;D
30042027;D;D;D
30041814;D;D;D
30041781;B1;A;A
30041537;C1;C1;C1
30041239;D;D;D
30040896;C2;C2;D
30039936;D;D;D
30039788;D;D;D
30039418;B2;B2;B2
30039397;B1;B2;B1
30039021;D;D;D
30038882;D;D;D
30037961;B2;B1;A
30037534;C2;D;D
30037085;C2;C2;C2
30037042;D;D;D
30036497;D;D;D
30035886;C2;D;C2
30035539;D;D;D
30035045;B2;B2;B2
30034959;C1;B2;C1
30034942;C2;C2;C2
30034939;D;D;D
30034623;D;D;D
30033819;C2;C2;C2
30033790;D;D;D
30032051;B1;B1;A
30031712;C1;C1;B1
30031028;B2;B2;B1
30030540;C2;C2;C2
30030539;A;A;A
30030267;C2;C1;C2
30029814;D;D;D
30029665;B2;B2;B2
30027240;C1;C1;C1
30027088;D;D;D
30026961;B2;B1;B1
30023991;B2;B1;B2
30022897;D;D;D
30022214;C1;C1;C1
30022185;C1;C1;C1
30021857;D;D;D
30021805;C1;C1;B2
30021761;C1;C1;C1
30021648;D;C1;D
30020139;D;D;D
30019670;D;D;D
30017116;C2;C2;C2
30016139;C1;C1;C1
30015946;B1;B1;B1
30015905;B1;B2;B2
30015449;B2;B1;B1
30014299;C1;B2;B1
30013875;D;D;D
30012594;D;D;D
30012066;D;D;D
30011619;D;D;D
30011297;D;D;D
30011295;D;D;D
30010361;D;D;D
30010102;C2;C2;C2
30010057;D;D;D
30009926;D;D;D
30008846;D;D;D
30006896;D;D;D
30006729;D;D;D
30005949;D;D;D
30005681;D;D;D
30004093;D;D;D
30003373;D;D;D
30002875;D;D;D
30002715;D;D;D
30001970;D;D;D
30001889;D;D;D
30001741;D;D;D
30000347;D;D;D
30000159;D;D;D
30099314;D;D;D
30098822;D;D;D
30098088;D;D;D
30097449;D;D;D
30096851;D;D;D
30096133;D;D;D
30095589;D;D;D
30094834;D;D;D
30094519;D;D;D
30093993;D;D;D
30093436;D;D;D
30093089;D;D;D
30091866;D;D;D
30091250;D;D;D
30089240;D;D;D
30088469;D;D;D
30087431;D;D;D
30087101;D;D;D
30086576;D;D;D
30085765;D;D;D
30083562;D;D;D
30083220;D;D;D
30082785;D;D;D
30081502;D;D;D
30081316;D;D;D
30080936;D;D;D
30080748;D;D;D
30080715;D;D;D
30080484;D;D;D
30080368;D;D;D
30078488;D;D;D
30075156;D;D;D
30074573;D;D;D
30073114;D;D;D
30072807;D;D;D
30072579;D;D;D
30071840;D;D;D
30070043;D;D;D
30069927;D;D;D
30069102;D;D;D
30068596;D;D;D
30068382;D;D;D
30067672;D;D;D
30067231;D;D;D
30066714;D;D;D
30066496;D;D;D
30065479;D;D;D
30065444;D;D;D
30061870;D;D;D
30060690;D;D;D
30059341;D;D;D
30057669;D;D;D
30055915;D;C2;D
30055654;D;D;D
30054810;D;C2;D
30054341;C2;C1;D
30054340;C2;C2;D
30054339;D;C2;D
30054001;D;D;D
30052570;C2;C2;D
30052513;D;C2;C2
30052509;D;C2;D
30051916;D;C2;D
30048861;D;D;D
30048375;D;C2;C2
30047958;D;D;D
30044595;D;D;D
30043944;C1;C2;C2
30043286;D;D;D
30042621;C2;C2;C2
30039881;D;D;D
30039195;C2;C2;D
30039033;D;D;D
30038769;C2;C2;D
30038337;D;D;D
30037834;D;D;D
30035902;D;D;D
30035612;D;D;D
30035487;C2;D;C2
30033270;D;D;D
30032243;D;D;D
30031586;D;D;D
30030223;C1;C1;D
30030003;C1;C1;D
30029767;C2;C1;D
30029709;D;D;D
30028438;D;D;D
30027251;D;D;D
30023732;D;C1;D
30018095;D;D;D
30018086;D;D;D
30017323;C1;C1;C1
30014493;D;D;D
30014110;C2;C2;C2
30011136;C2;C2;D
30009963;D;D;D
30009784;D;D;D
30008523;D;D;D
30007930;D;D;D
30007237;D;D;D
30005971;D;D;D
30005948;D;D;D
30005166;D;D;D
30004167;D;D;D
30004048;D;D;D
30003985;D;D;D
30002205;D;D;D
30001548;D;D;D
30000384;D;D;D
30000167;D;D;D
30000075;D;D;D
30097271;D;D;D
30097122;D;D;D
30096850;D;D;D
30096744;D;D;D
30096654;D;D;D
30096014;D;D;D
30095894;D;D;D
30095809;D;D;D
30092836;D;D;D
30091065;D;D;D
30089739;D;D;D
30089159;D;D;D
30088047;D;D;D
30087687;D;D;D
30086226;D;D;D
30084520;D;D;D
30084029;D;D;C2
30083170;D;D;D
30082332;D;D;D
30081117;D;D;D
30081109;D;D;D
30080509;D;D;D
30079408;D;D;D
30078410;D;D;D
30072425;C2;C2;D
30072218;D;D;D
30070681;D;D;D
30068371;D;D;D
30067010;D;D;D
30066963;D;D;D
30065674;D;D;D
30065649;D;D;D
30065525;D;D;D
30064288;D;D;D
30060942;D;D;D
30059559;D;D;D
30057736;C1;C1;C2
30057649;C2;D;D
30056857;D;C2;C2
30055948;D;D;C2
30055772;D;D;D
30050285;D;C2;D
30049547;D;D;D
30049370;D;D;C2
30046907;D;D;D
30045805;B2;B1;B1
30044547;B2;B2;B1
30043759;C1;C1;C2
30042152;D;D;D
30040140;D;D;D
30038297;C1;C1;C2
30038263;C2;C1;C2
30036673;C2;C2;D
30033523;B1;A;B1
30031060;C1;C2;C2
30028778;D;D;D
30027055;C1;B2;C1
30025909;D;D;D
30025908;C2;C2;C2
30025563;B2;B2;B2
30023567;D;D;D
30023171;A;A;B1
30022631;C1;B1;B1
30022585;B2;B2;B1
30022328;D;D;D
30022014;C2;C2;C2
30021845;D;D;D
30021844;C2;C2;C2
30021664;C2;B2;C2
30021455;B2;B2;B2
30021408;C2;B2;C2
30021315;D;C1;D
30020909;B2;B2;B1
30019371;D;D;D
30017621;D;D;D
30015974;B2;A;B1
30011824;C2;C2;C2
30011524;C2;C2;C1
30011087;C2;B2;C2
30009208;D;D;D
30007298;D;D;D
30005028;D;D;D
30004265;D;D;D
30002960;D;D;D
30001792;D;D;D
30001583;D;D;D
50988190;D;D;D
50983911;D;D;D
50983148;D;D;D
50971468;D;D;D
50970747;D;D;D
50962957;D;D;D
50945939;D;D;D
50858203;D;D;D
50836978;D;D;D
50795449;D;D;D
50735039;D;D;D
50719831;D;D;D
50660365;D;D;D
50631721;D;D;D
50624814;D;D;D
50600532;D;D;D
50589695;D;D;D
50581694;D;D;D
50550675;D;D;D
50528327;D;D;D
50496417;D;D;D
50496301;D;D;D
50370065;D;D;D
50364812;D;D;D
50345397;D;D;D
50337688;D;D;D
50335219;D;D;D
50323296;D;D;D
50276417;D;D;D
50276395;D;D;D
50275933;D;D;D
50239147;D;D;D
50207628;D;D;D
50190067;D;D;D
50115588;D;D;D
50114357;D;D;D
50114356;D;D;D
50114351;D;D;D
50114350;D;D;D
50114349;D;D;D
50103053;D;D;D
50098023;C2;C2;D
50096247;D;D;D
50095926;D;D;D
50093393;B2;C1;C2
50092974;D;D;D
50089595;D;D;D
50087953;D;D;D
50085958;D;D;D
50084530;D;D;D
50084529;D;D;D
50084058;C1;B2;B1
50079040;C1;B1;C1
50077055;C2;C2;C2
50076786;B2;B2;B1
50072076;B1;B1;B1
50071708;B2;B2;B2
50071220;C2;C2;C2
50069291;D;D;D
50068975;C2;C2;D
50067571;C2;C2;C2
50067410;B1;B1;B1
50067404;C2;C2;C2
50067403;C2;C1;D
50065503;C2;C1;C2
50060970;C2;C1;C2
50058805;D;D;D
50055935;B2;B1;B2
50051983;D;D;D
50050008;D;D;D
50049424;D;D;D
50047271;C1;C1;C1
50045568;B2;B2;B2
50045015;C1;B2;C1
50044414;C2;C2;C2
50041283;C1;B1;C1
50039697;C1;C1;C1
50030558;C1;B2;C1
50030504;D;D;D
50028071;C2;C2;C2
50025535;D;D;D
50024942;C1;C1;C1
50022449;C1;C1;C1
50022448;C1;C1;C1
50022441;C2;C2;C2
50022440;D;D;D
50021633;D;C1;D
50018373;C2;C2;C2
50015560;D;D;D
50011007;C2;C2;C2
50007886;C2;C2;C2
50002986;C2;C2;C2
50001355;B2;B2;B2
50001299;C1;C1;C1
50001291;D;D;D
50001281;C2;C2;C2
50001280;D;D;D
30098059;D;D;D
30095299;D;D;D
30080841;D;D;D
30050234;D;D;D
30038818;D;D;D
30008140;D;D;D
50991418;D;D;D
50959743;D;D;D
50953788;D;D;D
50948024;D;D;D
50929127;D;D;D
50919008;D;D;D
50916025;D;D;D
50915495;D;D;D
50887807;D;D;D
50866036;D;D;D
50860798;D;D;D
50848259;D;D;D
50838261;D;D;D
50834738;D;D;D
50806475;D;D;D
50787853;D;D;D
50779702;D;D;D
50774514;D;D;D
50757997;D;D;D
50751557;D;D;D
50723669;D;D;D
50718886;D;D;D
50706322;D;D;D
50689622;D;D;D
50677993;D;D;D
50669141;D;D;D
50649884;D;D;D
50642278;D;D;D
50605852;D;D;D
50571214;D;D;D
50556916;D;D;D
50546139;D;D;D
50525646;D;D;D
50510436;D;D;D
50507087;D;D;D
50506765;D;D;D
50461141;D;D;D
50452134;D;D;D
50447440;D;D;D
50435884;D;D;D
50392360;D;D;D
50362526;D;D;D
50359479;D;D;D
50318365;D;D;D
50294520;D;D;D
50293435;D;D;D
50293117;D;D;D
50253182;D;D;D
50252127;D;D;D
50237357;D;D;D
50235508;D;D;D
50221361;D;D;D
50214861;D;D;D
50211196;D;D;D
50210920;D;D;D
50209604;D;D;D
50201212;D;D;D
50200127;D;D;D
50197053;D;D;D
50190547;D;D;D
50174118;D;D;D
50165291;D;D;D
50159194;D;D;D
50157558;D;D;D
50149989;D;D;D
50146548;D;D;D
50116805;D;D;D
50116399;D;D;D
50116131;D;D;D
50116130;D;D;D
50116129;D;D;D
50114990;D;D;D
50114843;D;D;D
50114841;D;D;D
50114838;D;D;D
50114837;D;D;D
50114833;C2;D;D
50114832;D;D;D
50114831;D;D;D
50114830;D;D;D
50114827;C2;C2;D
50114092;D;D;D
50113349;D;D;D
50112846;D;D;D
50111378;D;D;D
50111374;D;D;D
50110170;D;D;D
50110073;D;D;D
50110072;D;D;D
50109774;D;D;D
50109773;D;D;D
50109771;C2;D;D
50109770;C2;D;D
50109766;C2;C2;C2
50108834;D;D;D
50106828;D;D;D
50106110;C2;C2;D
50106104;C2;C2;D
50106103;C2;C2;D
50106101;D;D;D
50105215;D;D;D
50100550;D;D;D
50100549;D;D;D
50100538;C2;C2;D
50100426;D;D;D
50095448;C2;C2;C2
50090937;D;D;D
50090308;C2;C2;C2
50086995;C2;C2;D
50086212;D;D;D
50086211;D;D;D
50086210;B2;B2;C2
50080621;D;D;D
50079357;D;D;D
50078866;D;D;D
50077628;C2;C2;D
50076924;C2;C2;D
50076100;D;D;D
50075830;D;D;D
50075097;D;D;D
50069732;D;D;D
50066805;D;D;D
50064163;D;D;D
50059732;D;D;D
50056646;C2;C2;C2
50055720;D;D;D
50054260;D;D;D
50053302;D;D;D
50049234;D;D;D
50049219;D;D;D
50049213;D;D;D
50047413;D;D;D
50046913;D;D;D
50045403;D;D;D
50041720;D;D;D
50034708;D;D;D
50029372;D;D;D
50006331;C1;C1;C1
50934988;D;D;D
50928953;D;D;D
50916777;D;D;D
50881302;D;D;D
50830023;D;D;D
50807315;D;D;D
50705997;D;D;D
50697137;D;D;D
50675745;D;D;D
50660713;D;D;D
50646761;D;D;D
50611011;D;D;D
50598058;D;D;D
50549472;D;D;D
50543156;D;D;D
50515780;D;D;D
50413511;D;D;D
50395270;D;D;D
50337564;D;D;D
50230085;D;D;D
50193066;D;D;D
50169750;D;D;D
50126768;D;D;D
50115947;D;D;D
50114999;D;D;D
50114998;D;D;D
50114418;D;D;D
50101839;D;D;D
50101838;D;D;D
50101836;D;D;D
50097664;D;D;D
50097025;D;D;D
50095025;D;D;D
50094743;D;D;D
50087432;C2;C2;C2
50061190;D;C2;D
50058209;C1;C1;C1
50052889;C2;C1;D
50047449;C1;C1;C1
50047182;C2;C1;C2
50047096;D;D;D
50046981;D;D;D
50044611;C2;C1;D
50038340;B2;B1;A
50032445;D;D;D
50030588;C2;C2;C2
50008572;C2;C2;C2
30053835;B2;B2;B2
50983091;D;D;D
50951041;D;D;D
50947257;D;D;D
50935054;D;D;D
50869191;D;D;D
50810502;D;D;D
50604554;D;D;D
50600257;D;D;D
50576631;D;D;D
50576585;C2;C2;C2
50556851;D;D;D
50542524;D;D;D
50461087;D;D;D
50457217;D;D;D
50441752;D;D;D
50375024;D;D;D
50369636;D;D;D
50293915;D;D;D
50267965;D;D;D
50228552;D;D;D
50161032;D;D;D
50158155;D;D;D
50107742;D;D;D
50103560;D;D;D
50102152;D;D;D
50102140;D;D;D
50102137;D;D;D
50097106;D;D;D
50093746;C1;C1;C1
50092541;D;D;D
50090920;D;D;D
50090914;C2;C2;C2
50070963;D;D;D
50069673;D;D;D
50065980;D;D;D
50065639;D;D;D
50065448;D;D;D
50062254;D;D;D
50061805;D;D;D
50057147;D;D;D
50052924;D;D;D
50044228;D;D;D
50041964;D;D;D
50040797;D;D;D
50032286;D;D;D
50031297;D;D;D
50030630;D;D;D
50030626;C2;C2;C2
50027893;C1;C1;C1
50023611;C1;C1;C1
50019229;C2;C2;C2
50016168;C2;C2;C2
50002791;D;D;D
50997556;D;D;D
50986724;D;D;D
50973762;D;D;D
50967053;D;D;D
50965530;D;D;D
50958089;D;D;D
50951386;D;D;D
50932799;D;D;D
50912216;D;D;D
50909770;D;D;D
50905694;D;D;D
50901710;D;D;D
50877283;D;D;D
50857347;D;D;D
50855166;D;D;D
50847457;D;D;D
50836242;D;D;D
50832069;D;D;D
50826204;D;D;D
50820176;D;D;D
50816144;D;D;D
50812521;D;D;D
50790056;D;D;D
50778757;D;D;D
50777645;D;D;D
50743821;D;D;D
50739549;D;D;D
50739263;D;D;D
50737694;D;D;D
50729551;D;D;D
50726765;D;D;D
50722778;D;D;D
50712861;D;D;D
50707906;D;D;D
50701339;D;D;D
50689126;D;D;D
50678124;D;D;D
50659952;D;D;D
50634542;D;D;D
50624768;D;D;D
50622498;D;D;D
50614878;D;D;D
50613308;D;D;D
50610538;D;D;D
50599119;D;D;D
50598651;D;D;D
50597612;D;D;D
50553348;D;D;D
50529684;D;D;D
50527037;D;D;D
50522353;D;D;D
50500732;D;D;D
50491946;D;D;D
50491725;D;D;D
50490990;D;D;D
50488570;D;D;D
50467999;D;D;D
50436430;D;D;D
50434268;D;D;D
50419269;D;D;D
50416979;D;D;D
50362739;D;D;D
50358499;D;D;D
50352342;D;D;D
50350641;D;D;D
50346539;D;D;D
50337734;D;D;D
50320416;D;D;D
50320246;D;D;D
50317369;D;D;D
50290967;D;D;D
50284649;D;D;D
50277545;D;D;D
50264265;D;D;D
50246720;D;D;D
50240382;D;D;D
50238310;D;D;D
50236857;D;D;D
50214071;D;D;D
50211633;D;D;D
50148729;D;D;D
50129872;D;D;D
50128892;D;D;D
50127438;D;D;D
50124579;D;D;D
50122401;D;D;D
50116570;D;D;D
50115341;D;D;D
50115339;D;D;D
50115334;D;D;D
50114517;D;D;D
50114516;D;D;D
50114514;D;D;D
50114513;D;D;D
50114512;D;D;D
50114511;D;D;D
50114510;D;D;D
50114509;D;D;D
50114508;D;D;D
50114507;D;D;D
50114506;D;D;D
50114505;D;D;D
50114502;D;D;D
50114501;D;D;D
50114500;D;D;D
50114499;D;D;D
50114498;C2;D;C2
50114497;D;D;D
50114495;D;D;D
50114492;D;D;D
50112770;D;D;D
50112769;D;D;D
50111556;D;D;D
50111555;D;D;D
50110644;D;D;D
50110643;D;D;D
50110642;D;D;D
50110641;D;D;D
50110637;D;D;D
50110636;D;D;D
50110635;D;D;D
50110632;D;D;D
50110631;D;D;D
50110630;D;D;D
50110628;D;D;D
50110626;D;D;D
50110138;D;D;D
50110137;D;D;D
50109900;D;D;D
50109898;D;D;D
50109897;D;D;D
50109895;D;D;D
50109894;D;D;D
50109893;D;D;D
50109890;D;D;D
50109889;D;D;D
50109888;D;D;D
50109886;D;D;D
50109882;D;D;D
50109134;D;D;D
50109132;D;D;D
50109131;D;D;D
50109129;D;D;D
50109128;D;D;D
50109126;D;D;D
50107747;D;D;D
50107431;D;D;D
50106888;D;D;D
50106609;D;D;D
50106607;D;D;D
50105671;D;D;D
50102936;D;D;D
50102820;D;D;D
50102819;D;D;D
50102776;D;D;D
50102735;D;D;D
50102610;D;D;D
50102606;D;D;D
50102497;D;D;D
50102496;D;D;D
50102491;D;D;D
50102490;D;D;D
50102489;D;D;D
50102487;D;D;D
50102484;D;D;D
50102483;D;D;D
50102482;D;D;D
50102481;D;D;D
50102480;D;D;D
50102479;D;D;D
50102476;D;D;D
50102475;D;D;D
50102471;D;D;D
50102470;D;D;D
50102464;D;D;D
50102462;D;D;D
50102461;D;D;D
50102459;D;D;D
50102455;D;D;D
50102451;D;D;D
50102450;D;D;D
50102449;D;D;D
50102447;D;D;D
50102444;D;D;D
50102443;D;D;D
50100312;C2;C2;C2
50100311;D;D;D
50099720;D;C2;D
50099500;D;D;D
50099361;B1;B2;B2
50094952;D;D;D
50094706;C2;C2;C2
50094703;D;C2;D
50094489;D;D;D
50090537;C2;C2;C2
50090536;D;D;D
50089882;C2;C2;C2
50089879;D;D;D
50089877;C2;C2;D
50089670;D;D;D
50089669;C2;C2;D
50089668;C2;D;D
50089249;D;D;D
50088369;D;D;D
50085333;C1;C1;C1
50085130;B2;B2;B2
50085129;D;D;D
50085128;C2;C2;C2
50084839;B2;C1;C1
50084468;C2;C2;C2
50079905;C2;C2;C2
50079904;D;C2;D
50079456;B2;B2;B2
50079450;D;D;D
50079217;D;D;D
50074661;C1;C1;D
50074660;C1;C1;C2
50074658;D;C2;D
50074657;C1;C1;C1
50074656;C2;C2;D
50074654;D;D;D
50074652;C1;C1;C2
50073743;D;D;D
50072364;B2;B2;C1
50072002;D;D;D
50070737;D;D;D
50068519;D;D;D
50068517;D;D;D
50065899;C2;C2;C2
50062677;D;D;D
50059423;B2;B2;B2
50052253;D;D;D
50052126;C2;C2;C2
50049974;D;D;D
50037774;B2;B2;B2
50037322;D;D;D
50033199;D;D;D
50030936;D;D;D
50021267;C1;C1;C1
50021090;C1;C1;C1
50826077;D;D;D
50778765;D;D;D
50747274;D;D;D
50720740;D;D;D
50706608;D;D;D
50689746;D;D;D
50677624;D;D;D
50634658;D;D;D
50576011;D;D;D
50569422;D;D;D
50495674;D;D;D
50473883;C2;C2;C2
50419234;C2;C2;D
50309846;D;D;D
50196561;D;D;D
50113849;D;D;D
50113707;D;D;D
50112772;D;D;D
50110553;C2;C2;D
50109146;D;D;D
50109145;D;D;D
50106019;D;D;D
50106018;D;D;D
50104337;C2;C2;C2
50099596;C2;C2;C2
50099595;D;C2;C2
50099594;C2;C2;C2
50095397;D;D;D
50090198;C2;C2;D
50090136;C2;C2;C2
50078033;D;D;D
50076136;D;D;D
50075087;D;D;D
50075028;D;C2;C2
50075027;C1;C1;C1
50073506;D;D;D
50071134;D;D;D
50065761;C2;C2;C2
50065255;C2;C2;D
50065253;D;D;D
50059163;D;D;D
50052256;D;C2;D
50050368;C2;C2;C2
50032981;C2;C2;C2
50031634;C1;C1;C1
50029004;C2;C2;C2
50025805;C2;C2;C2
50020495;D;D;D
50016379;C2;D;C2
50014585;D;D;D
50014582;C2;C2;C2
50009206;D;D;D
50111858;D;D;D
50111857;D;D;D
50111855;D;D;D
50111853;D;D;D
50111852;D;D;D
50111851;D;D;D
50111849;D;D;D
50111847;D;D;D
50111846;D;D;D
50111845;D;D;D
50111844;D;D;D
50111843;D;D;D
50111842;D;D;D
50111840;D;D;D
50111839;D;D;D
50111838;D;D;D
50111837;D;D;D
50099657;D;D;D
50035882;D;D;D
50019645;C2;C2;C2
50000964;D;D;D
50996738;D;D;D
50995081;D;D;D
50990039;D;D;D
50989820;D;D;D
50984616;D;D;D
50981145;D;D;D
50965077;D;D;D
50944401;D;D;D
50922289;D;D;D
50908278;D;D;D
50884220;D;D;D
50874616;D;D;D
50835750;D;D;D
50742817;D;D;D
50741497;D;D;D
50734334;D;D;D
50734067;D;D;D
50714511;D;D;D
50706543;D;D;D
50643266;D;D;D
50616765;D;D;D
50612298;D;D;D
50608185;D;D;D
50593218;D;D;D
50581333;D;D;D
50572040;D;D;D
50571737;D;D;D
50565680;D;D;D
50539035;D;D;D
50536362;D;D;D
50524941;D;D;D
50511106;D;D;D
50478974;D;D;D
50472267;D;C2;D
50444875;D;D;D
50433903;D;D;D
50433628;D;D;D
50398008;D;D;D
50382071;D;D;D
50351834;D;D;D
50316796;D;D;D
50307045;D;D;D
50295454;D;D;D
50290533;D;D;D
50282905;D;D;D
50273744;D;D;D
50268686;D;D;D
50245236;D;D;D
50219790;D;D;D
50192795;D;D;D
50180487;D;D;D
50156772;D;D;D
50119761;D;D;D
50115907;D;D;D
50115904;D;D;D
50115903;D;D;D
50113280;D;D;D
50112747;D;D;D
50112745;D;D;D
50111109;D;D;D
50109377;D;D;D
50109264;D;D;D
50105762;D;D;D
50105761;C1;C1;C2
50102361;C2;C2;D
50099552;D;D;D
50099103;D;D;D
50097929;D;D;D
50097140;D;D;D
50097139;D;D;D
50097133;D;D;D
50094497;D;D;D
50094027;D;D;D
50093546;D;D;D
50093351;C2;C2;C2
50092329;D;D;D
50092325;C2;C2;D
50092324;D;D;D
50092321;C2;C2;C2
50084388;C2;C2;C2
50083318;C2;C2;C2
50081954;D;D;D
50081951;D;D;D
50081012;D;D;D
50079668;D;D;D
50079266;D;D;D
50078694;D;D;D
50078689;D;D;D
50078686;D;D;D
50078684;D;D;D
50054011;C1;C1;C1
50050532;C2;C2;C2
50042168;D;D;D
50035241;C1;C1;C1
50035238;C2;C2;C2
50032426;D;D;D
50027234;D;D;D
50023204;D;D;D
50013293;C2;C2;C2
50005040;D;D;D
50998072;D;D;D
50991361;D;D;D
50990314;D;D;D
50985493;D;D;D
50974033;D;D;D
50942174;D;D;D
50925423;D;D;D
50916610;D;D;D
50912895;D;D;D
50884239;D;D;D
50882821;D;D;D
50874209;D;D;D
50857525;D;D;D
50849530;D;D;D
50847511;D;D;D
50844318;D;D;D
50834355;D;D;D
50829432;D;D;D
50823388;D;D;D
50820060;D;D;D
50819917;D;D;D
50803344;D;D;D
50793195;D;D;D
50769073;D;D;D
50756818;D;D;D
50744216;D;D;D
50730789;D;D;D
50720325;D;D;D
50712837;D;D;D
50697838;D;D;D
50687123;D;D;D
50677586;D;D;D
50676121;D;D;D
50673645;D;D;D
50667831;D;D;D
50663046;D;D;D
50659766;D;D;D
50654292;D;D;D
50653881;D;D;D
50651935;D;D;D
50648004;D;D;D
50646915;D;D;D
50627244;D;D;D
50613863;D;D;D
50613367;D;D;D
50587110;D;D;D
50581783;D;D;D
50568833;D;D;D
50562878;D;D;D
50562118;D;D;D
50558617;D;D;D
50558196;D;D;D
50551698;D;D;D
50547178;D;D;D
50540696;D;D;D
50536958;D;D;D
50528017;D;D;D
50520687;D;D;D
50513850;D;D;D
50487213;D;D;D
50486411;D;D;D
50486209;D;D;D
50457578;D;D;D
50457012;D;D;D
50456121;D;D;D
50449028;D;D;D
50440349;D;D;D
